ID,nodeID
2011,R2
2018,R2
2024,R2
2027,R2
2031,R2
2061,R2
2084,R2
2103,R2
2106,R2
2141,R2
2143,R2
2144,R2
2147,R2
2159,R2
2181,R2
2195,R2
2200,R2
2205,R2
2209,R2
2221,R2
2226,R2
2231,R2
2254,R2
2258,R2
2263,R2
2274,R2
2290,R2
2312,R2
2321,R2
2334,R2
2350,R2
2353,R2
2357,R2
2361,R2
2364,R2
2375,R2
2386,R2
2397,R2
2398,R2
2407,R2
2409,R2
2416,R2
2419,R2
2421,R2
2424,R2
2429,R2
2438,R2
2441,R2
2476,R2
2494,R2
2512,R2
2513,R2
2515,R2
2520,R2
2523,R2
2529,R2
2547,R2
2552,R2
2553,R2
2560,R2
2598,R2
2628,R2
2643,R2
2652,R2
2655,R2
2658,R2
2672,R2
2675,R2
2676,R2
2681,R2
2683,R2
2684,R2
2708,R2
2719,R2
2754,R2
2757,R2
2787,R2
2796,R2
2799,R2
2844,R2
2873,R2
2874,R2
2881,R2
2891,R2
2909,R2
2918,R2
2949,R2
2951,R2
2972,R2
2973,R2
2987,R2
2990,R2
2993,R2
2005,S2
2020,S2
2028,S2
2031,S2
2044,S2
2047,S2
2057,S2
2059,S2
2074,S2
2083,S2
2114,S2
2122,S2
2141,S2
2149,S2
2165,S2
2173,S2
2177,S2
2200,S2
2204,S2
2207,S2
2218,S2
2240,S2
2245,S2
2251,S2
2258,S2
2262,S2
2276,S2
2282,S2
2295,S2
2332,S2
2333,S2
2338,S2
2348,S2
2355,S2
2369,S2
2372,S2
2374,S2
2391,S2
2397,S2
2416,S2
2424,S2
2436,S2
2437,S2
2450,S2
2464,S2
2467,S2
2468,S2
2477,S2
2484,S2
2491,S2
2499,S2
2502,S2
2512,S2
2513,S2
2518,S2
2529,S2
2537,S2
2545,S2
2552,S2
2556,S2
2564,S2
2578,S2
2593,S2
2595,S2
2608,S2
2617,S2
2622,S2
2643,S2
2644,S2
2651,S2
2653,S2
2657,S2
2661,S2
2666,S2
2667,S2
2686,S2
2689,S2
2695,S2
2697,S2
2698,S2
2700,S2
2705,S2
2709,S2
2711,S2
2715,S2
2720,S2
2731,S2
2741,S2
2748,S2
2815,S2
2821,S2
2828,S2
2829,S2
2835,S2
2856,S2
2860,S2
2867,S2
2883,S2
2886,S2
2897,S2
2902,S2
2904,S2
2934,S2
2944,S2
2971,S2
2994,S2
2002,R0
2012,R0
2039,R0
2045,R0
2057,R0
2080,R0
2085,R0
2088,R0
2090,R0
2102,R0
2104,R0
2132,R0
2153,R0
2194,R0
2196,R0
2201,R0
2203,R0
2206,R0
2213,R0
2216,R0
2239,R0
2242,R0
2261,R0
2270,R0
2278,R0
2284,R0
2289,R0
2297,R0
2299,R0
2322,R0
2327,R0
2330,R0
2352,R0
2354,R0
2359,R0
2372,R0
2374,R0
2378,R0
2380,R0
2408,R0
2417,R0
2460,R0
2462,R0
2464,R0
2487,R0
2489,R0
2503,R0
2505,R0
2507,R0
2519,R0
2543,R0
2559,R0
2567,R0
2573,R0
2583,R0
2584,R0
2601,R0
2602,R0
2619,R0
2624,R0
2630,R0
2633,R0
2638,R0
2641,R0
2645,R0
2668,R0
2682,R0
2686,R0
2713,R0
2720,R0
2729,R0
2732,R0
2753,R0
2765,R0
2771,R0
2772,R0
2775,R0
2783,R0
2805,R0
2806,R0
2808,R0
2811,R0
2817,R0
2826,R0
2836,R0
2854,R0
2855,R0
2862,R0
2870,R0
2888,R0
2890,R0
2894,R0
2910,R0
2912,R0
2917,R0
2919,R0
2920,R0
2925,R0
2928,R0
2939,R0
2947,R0
2956,R0
2957,R0
2969,R0
2970,R0
2976,R0
2996,R0
2006,S0
2013,S0
2015,S0
2016,S0
2019,S0
2070,S0
2077,S0
2089,S0
2093,S0
2109,S0
2110,S0
2118,S0
2124,S0
2130,S0
2137,S0
2139,S0
2147,S0
2164,S0
2172,S0
2180,S0
2196,S0
2224,S0
2232,S0
2243,S0
2253,S0
2274,S0
2289,S0
2301,S0
2342,S0
2350,S0
2351,S0
2371,S0
2386,S0
2390,S0
2392,S0
2404,S0
2411,S0
2423,S0
2445,S0
2461,S0
2466,S0
2479,S0
2482,S0
2486,S0
2493,S0
2496,S0
2498,S0
2531,S0
2534,S0
2539,S0
2553,S0
2558,S0
2559,S0
2567,S0
2572,S0
2574,S0
2588,S0
2589,S0
2591,S0
2600,S0
2621,S0
2633,S0
2634,S0
2637,S0
2659,S0
2673,S0
2683,S0
2690,S0
2692,S0
2693,S0
2710,S0
2716,S0
2756,S0
2764,S0
2770,S0
2776,S0
2781,S0
2814,S0
2825,S0
2845,S0
2846,S0
2849,S0
2853,S0
2876,S0
2888,S0
2908,S0
2928,S0
2937,S0
2956,S0
2962,S0
2970,S0
2997,S0
2001,R1
2023,R1
2025,R1
2042,R1
2076,R1
2081,R1
2086,R1
2093,R1
2095,R1
2109,R1
2124,R1
2125,R1
2133,R1
2138,R1
2180,R1
2183,R1
2184,R1
2188,R1
2190,R1
2219,R1
2237,R1
2251,R1
2266,R1
2269,R1
2288,R1
2303,R1
2318,R1
2340,R1
2342,R1
2376,R1
2390,R1
2395,R1
2405,R1
2414,R1
2430,R1
2440,R1
2449,R1
2475,R1
2480,R1
2483,R1
2488,R1
2502,R1
2504,R1
2506,R1
2509,R1
2511,R1
2536,R1
2540,R1
2549,R1
2557,R1
2568,R1
2572,R1
2578,R1
2579,R1
2581,R1
2592,R1
2594,R1
2605,R1
2617,R1
2618,R1
2623,R1
2635,R1
2636,R1
2667,R1
2674,R1
2685,R1
2709,R1
2730,R1
2740,R1
2741,R1
2744,R1
2759,R1
2760,R1
2764,R1
2793,R1
2798,R1
2809,R1
2810,R1
2814,R1
2816,R1
2832,R1
2845,R1
2848,R1
2869,R1
2872,R1
2889,R1
2893,R1
2905,R1
2908,R1
2915,R1
2927,R1
2930,R1
2955,R1
2959,R1
2961,R1
2968,R1
2978,R1
2984,R1
2994,R1
2003,S1
2010,S1
2011,S1
2014,S1
2022,S1
2037,S1
2039,S1
2046,S1
2048,S1
2052,S1
2056,S1
2063,S1
2071,S1
2087,S1
2106,S1
2134,S1
2136,S1
2142,S1
2151,S1
2152,S1
2153,S1
2168,S1
2176,S1
2189,S1
2190,S1
2197,S1
2206,S1
2213,S1
2222,S1
2229,S1
2236,S1
2247,S1
2250,S1
2264,S1
2265,S1
2270,S1
2288,S1
2303,S1
2306,S1
2311,S1
2315,S1
2328,S1
2331,S1
2334,S1
2336,S1
2352,S1
2363,S1
2373,S1
2379,S1
2389,S1
2414,S1
2438,S1
2443,S1
2446,S1
2457,S1
2458,S1
2459,S1
2471,S1
2474,S1
2475,S1
2497,S1
2500,S1
2521,S1
2522,S1
2526,S1
2560,S1
2576,S1
2596,S1
2609,S1
2624,S1
2627,S1
2640,S1
2662,S1
2663,S1
2664,S1
2677,S1
2688,S1
2691,S1
2694,S1
2704,S1
2724,S1
2733,S1
2736,S1
2737,S1
2745,S1
2750,S1
2765,S1
2767,S1
2779,S1
2787,S1
2839,S1
2843,S1
2852,S1
2862,S1
2882,S1
2887,S1
2899,S1
2912,S1
2933,S1
2973,S1
2978,S1
2980,S1
2990,S1
2995,S1
2004,R3
2005,R3
2006,R3
2014,R3
2021,R3
2040,R3
2050,R3
2051,R3
2054,R3
2055,R3
2058,R3
2065,R3
2068,R3
2069,R3
2070,R3
2073,R3
2087,R3
2105,R3
2110,R3
2122,R3
2130,R3
2146,R3
2169,R3
2170,R3
2199,R3
2230,R3
2236,R3
2246,R3
2250,R3
2259,R3
2271,R3
2276,R3
2301,R3
2316,R3
2331,R3
2344,R3
2345,R3
2355,R3
2365,R3
2366,R3
2383,R3
2388,R3
2396,R3
2403,R3
2404,R3
2406,R3
2412,R3
2415,R3
2420,R3
2437,R3
2445,R3
2447,R3
2485,R3
2491,R3
2517,R3
2527,R3
2528,R3
2545,R3
2564,R3
2576,R3
2580,R3
2586,R3
2596,R3
2610,R3
2611,R3
2614,R3
2621,R3
2626,R3
2631,R3
2648,R3
2651,R3
2671,R3
2689,R3
2691,R3
2692,R3
2694,R3
2695,R3
2711,R3
2723,R3
2738,R3
2743,R3
2751,R3
2755,R3
2761,R3
2762,R3
2767,R3
2800,R3
2802,R3
2804,R3
2827,R3
2830,R3
2839,R3
2857,R3
2875,R3
2892,R3
2932,R3
2935,R3
2941,R3
2953,R3
2967,R3
2983,R3
2989,R3
2001,S3
2026,S3
2027,S3
2030,S3
2036,S3
2040,S3
2041,S3
2045,S3
2050,S3
2062,S3
2067,S3
2075,S3
2090,S3
2096,S3
2100,S3
2117,S3
2127,S3
2140,S3
2146,S3
2150,S3
2170,S3
2175,S3
2183,S3
2186,S3
2187,S3
2205,S3
2216,S3
2231,S3
2242,S3
2255,S3
2267,S3
2272,S3
2278,S3
2307,S3
2310,S3
2320,S3
2329,S3
2341,S3
2343,S3
2349,S3
2357,S3
2362,S3
2399,S3
2415,S3
2419,S3
2431,S3
2452,S3
2455,S3
2460,S3
2505,S3
2506,S3
2517,S3
2533,S3
2542,S3
2584,S3
2585,S3
2592,S3
2607,S3
2610,S3
2625,S3
2646,S3
2648,S3
2652,S3
2670,S3
2712,S3
2719,S3
2732,S3
2747,S3
2762,S3
2766,S3
2786,S3
2790,S3
2794,S3
2804,S3
2813,S3
2819,S3
2823,S3
2832,S3
2842,S3
2844,S3
2851,S3
2854,S3
2863,S3
2866,S3
2872,S3
2881,S3
2906,S3
2923,S3
2935,S3
2938,S3
2943,S3
2954,S3
2957,S3
2960,S3
2961,S3
2964,S3
2972,S3
2982,S3
2016,R4
2026,R4
2029,R4
2030,R4
2035,R4
2037,R4
2047,R4
2064,R4
2067,R4
2071,R4
2075,R4
2097,R4
2098,R4
2099,R4
2115,R4
2128,R4
2155,R4
2161,R4
2171,R4
2174,R4
2191,R4
2220,R4
2241,R4
2243,R4
2245,R4
2253,R4
2277,R4
2285,R4
2286,R4
2294,R4
2310,R4
2320,R4
2323,R4
2332,R4
2335,R4
2348,R4
2373,R4
2399,R4
2426,R4
2431,R4
2444,R4
2450,R4
2453,R4
2457,R4
2465,R4
2484,R4
2492,R4
2493,R4
2510,R4
2525,R4
2535,R4
2537,R4
2541,R4
2542,R4
2558,R4
2585,R4
2595,R4
2604,R4
2627,R4
2629,R4
2650,R4
2673,R4
2688,R4
2697,R4
2701,R4
2705,R4
2710,R4
2734,R4
2739,R4
2748,R4
2750,R4
2774,R4
2784,R4
2785,R4
2790,R4
2812,R4
2821,R4
2831,R4
2838,R4
2840,R4
2846,R4
2847,R4
2849,R4
2853,R4
2856,R4
2864,R4
2880,R4
2895,R4
2903,R4
2921,R4
2931,R4
2934,R4
2944,R4
2954,R4
2958,R4
2962,R4
2985,R4
2992,R4
2998,R4
2009,S4
2032,S4
2054,S4
2092,S4
2102,S4
2107,S4
2112,S4
2119,S4
2121,S4
2126,S4
2135,S4
2143,S4
2161,S4
2166,S4
2178,S4
2199,S4
2209,S4
2210,S4
2217,S4
2221,S4
2227,S4
2239,S4
2257,S4
2261,S4
2266,S4
2268,S4
2291,S4
2292,S4
2293,S4
2299,S4
2308,S4
2309,S4
2319,S4
2321,S4
2322,S4
2324,S4
2339,S4
2340,S4
2353,S4
2354,S4
2360,S4
2365,S4
2368,S4
2378,S4
2380,S4
2381,S4
2383,S4
2388,S4
2418,S4
2428,S4
2435,S4
2442,S4
2476,S4
2480,S4
2492,S4
2514,S4
2515,S4
2525,S4
2535,S4
2541,S4
2543,S4
2548,S4
2550,S4
2563,S4
2571,S4
2594,S4
2605,S4
2606,S4
2612,S4
2626,S4
2679,S4
2684,S4
2685,S4
2701,S4
2702,S4
2713,S4
2721,S4
2725,S4
2726,S4
2739,S4
2740,S4
2746,S4
2759,S4
2791,S4
2795,S4
2797,S4
2809,S4
2833,S4
2847,S4
2880,S4
2896,S4
2905,S4
2910,S4
2913,S4
2919,S4
2921,S4
2939,S4
2946,S4
2947,S4
2967,S4
2984,S4
2996,S4
2007,R5
2008,R5
2028,R5
2032,R5
2033,R5
2063,R5
2074,R5
2077,R5
2082,R5
2091,R5
2092,R5
2120,R5
2123,R5
2127,R5
2134,R5
2137,R5
2163,R5
2167,R5
2173,R5
2177,R5
2192,R5
2198,R5
2225,R5
2227,R5
2229,R5
2240,R5
2248,R5
2267,R5
2268,R5
2275,R5
2306,R5
2308,R5
2311,R5
2333,R5
2339,R5
2358,R5
2360,R5
2384,R5
2410,R5
2411,R5
2427,R5
2428,R5
2433,R5
2435,R5
2436,R5
2439,R5
2452,R5
2463,R5
2473,R5
2478,R5
2482,R5
2486,R5
2521,R5
2546,R5
2551,R5
2561,R5
2562,R5
2563,R5
2575,R5
2577,R5
2588,R5
2589,R5
2603,R5
2609,R5
2612,R5
2625,R5
2637,R5
2653,R5
2654,R5
2661,R5
2663,R5
2669,R5
2680,R5
2696,R5
2716,R5
2718,R5
2737,R5
2742,R5
2747,R5
2758,R5
2777,R5
2789,R5
