ID,payload,sendTo
1,William,S0
1,William,S2
1,William,S4
2,Jeffrey,S0
2,Jeffrey,S4
2,Jeffrey,S5
4,Aleta,S1
4,Aleta,S2
6,Virginia,S0
6,Virginia,S1
6,Virginia,S5
7,"Lois,Joseph",S1
7,"Lois,Joseph",S2
8,Julie,S3
8,Julie,S4
8,Julie,S5
10,Susan,S1
10,Susan,S2
10,Susan,S3
11,Sidney,S0
11,Sidney,S2
11,Sidney,S3
11,Sidney,S4
12,Jeffrey,S2
12,Jeffrey,S4
12,Jeffrey,S5
14,"Diane,Franklin",S2
14,"Diane,Franklin",S3
17,Joe,S0
17,Joe,S1
17,Joe,S4
19,"Jodi,Robert,Dawn",S0
19,"Jodi,Robert,Dawn",S1
19,"Jodi,Robert,Dawn",S4
19,"Jodi,Robert,Dawn",S5
25,"Melissa,Ronald",S2
25,"Melissa,Ronald",S5
27,Eufemia,S0
27,Eufemia,S1
27,Eufemia,S2
30,Zachariah,S0
30,Zachariah,S1
30,Zachariah,S3
36,Sadie,S1
36,Sadie,S2
37,Lesley,S1
37,Lesley,S3
37,Lesley,S4
38,Marci,S1
38,Marci,S4
38,Marci,S5
41,"Wendy,Aurelia",S3
41,"Wendy,Aurelia",S4
41,"Wendy,Aurelia",S5
43,"Yolanda,Scott",S3
43,"Yolanda,Scott",S4
46,"Jean,Janet",S3
48,Rebecca,S0
48,Rebecca,S4
51,"Frederick,Carrie,Christina",S1
51,"Frederick,Carrie,Christina",S3
51,"Frederick,Carrie,Christina",S4
53,Dorothy,S2
53,Dorothy,S3
53,Dorothy,S5
54,Alesha,S0
54,Alesha,S3
56,Linda,S3
56,Linda,S5
57,Brenda,S0
57,Brenda,S3
57,Brenda,S4
67,Phyllis,S0
67,Phyllis,S1
67,Phyllis,S5
71,Rita,S1
71,Rita,S2
71,Rita,S4
71,Rita,S5
74,William,S2
75,David,S0
75,David,S2
77,Jeanne,S0
77,Jeanne,S1
82,"Gary,Natalie",S1
82,"Gary,Natalie",S2
82,"Gary,Natalie",S3
84,Kristina,S0
84,Kristina,S1
92,Charles,S1
92,Charles,S4
93,Ernest,S1
93,Ernest,S3
94,Travis,S1
94,Travis,S3
94,Travis,S5
95,Lewis,S0
95,Lewis,S2
96,"Pablo,Jonathan,Wilma",S2
96,"Pablo,Jonathan,Wilma",S3
96,"Pablo,Jonathan,Wilma",S5
101,Ann,S5
102,Margaret,S0
102,Margaret,S1
102,Margaret,S5
106,Ike,S0
106,Ike,S1
106,Ike,S3
106,Ike,S5
109,Paul,S4
110,Samuel,S3
110,Samuel,S4
113,Willie,S0
113,Willie,S1
117,"Thelma,Albert",S1
117,"Thelma,Albert",S5
119,Valarie,S2
119,Valarie,S3
119,Valarie,S5
120,Lorie,S0
120,Lorie,S1
121,Clayton,S2
121,Clayton,S3
121,Clayton,S4
123,Jack,S4
123,Jack,S5
124,Lucas,S1
124,Lucas,S5
126,Carla,S2
126,Carla,S4
128,Kenneth,S2
128,Kenneth,S3
134,"Marcelina,Charles",S3
137,Matthew,S3
140,"Dorothy,Wayne",S0
140,"Dorothy,Wayne",S2
140,"Dorothy,Wayne",S5
142,Harriette,S3
143,Steven,S0
143,Steven,S2
143,Steven,S3
148,Mary,S0
154,Michael,S1
154,Michael,S5
158,Michael,S0
158,Michael,S2
158,Michael,S3
158,Michael,S4
160,Walter,S0
160,Walter,S2
160,Walter,S3
160,Walter,S5
162,Lester,S0
163,Karen,S1
163,Karen,S5
167,"Lisa,Rita",S2
167,"Lisa,Rita",S4
167,"Lisa,Rita",S5
169,Theresa,S1
169,Theresa,S2
169,Theresa,S3
170,"Vivian,Kathryn",S0
170,"Vivian,Kathryn",S1
170,"Vivian,Kathryn",S3
170,"Vivian,Kathryn",S5
172,Jennifer,S0
172,Jennifer,S1
172,Jennifer,S3
172,Jennifer,S4
173,Viola,S4
173,Viola,S5
176,Steven,S0
176,Steven,S2
177,Catherine,S0
178,"Sophia,Judith",S2
178,"Sophia,Judith",S4
180,Amanda,S1
180,Amanda,S2
180,Amanda,S4
182,Carolyn,S1
182,Carolyn,S3
184,Aaron,S1
184,Aaron,S3
184,Aaron,S4
186,"Richard,Mary",S0
186,"Richard,Mary",S1
186,"Richard,Mary",S3
186,"Richard,Mary",S4
187,Pauline,S2
187,Pauline,S5
190,Mike,S0
190,Mike,S2
192,Chris,S4
198,"Michael,Michael",S0
198,"Michael,Michael",S1
198,"Michael,Michael",S2
198,"Michael,Michael",S5
208,David,S0
208,David,S4
220,Thomas,S0
220,Thomas,S1
220,Thomas,S5
223,"Scott,Melissa",S0
223,"Scott,Melissa",S1
223,"Scott,Melissa",S3
223,"Scott,Melissa",S4
225,Donnie,S1
225,Donnie,S5
226,Mamie,S1
226,Mamie,S2
226,Mamie,S3
228,John,S0
228,John,S2
229,Larry,S1
229,Larry,S3
233,James,S5
237,Irene,S1
237,Irene,S4
238,Milton,S0
238,Milton,S1
239,"Michelle,Kelly",S0
239,"Michelle,Kelly",S2
