ID,sendTo,sentBy
0,S4,R5
2,S0,R5
2,S4,R5
2,S5,R5
4,S1,R5
4,S2,R5
6,S0,R5
6,S1,R5
6,S5,R5
9,S3,R5
11,S0,R5
11,S2,R5
11,S3,R5
11,S4,R5
12,S2,R5
12,S4,R5
12,S5,R5
13,S4,R5
13,S5,R5
16,S1,R5
16,S4,R5
18,S1,R5
18,S5,R5
23,S0,R5
23,S1,R5
23,S2,R5
24,S2,R5
24,S3,R5
24,S5,R5
26,S0,R5
33,S2,R5
33,S3,R5
33,S4,R5
35,S2,R5
35,S3,R5
35,S5,R5
37,S1,R5
37,S3,R5
37,S4,R5
38,S1,R5
38,S4,R5
38,S5,R5
40,S0,R5
40,S2,R5
40,S3,R5
40,S5,R5
41,S3,R5
41,S4,R5
41,S5,R5
42,S5,R5
45,S1,R5
45,S3,R5
46,S3,R5
47,S0,R5
47,S1,R5
47,S4,R5
50,S0,R5
50,S2,R5
50,S3,R5
50,S4,R5
55,S0,R5
55,S1,R5
55,S4,R5
55,S5,R5
58,S0,R5
58,S1,R5
58,S2,R5
58,S5,R5
61,S0,R5
61,S4,R5
62,S0,R5
66,S1,R5
66,S3,R5
66,S5,R5
67,S0,R5
67,S1,R5
67,S5,R5
68,S0,R5
68,S1,R5
72,S0,R5
76,S0,R5
76,S4,R5
79,S0,R5
80,S0,R5
80,S1,R5
80,S2,R5
81,S4,R5
83,S0,R5
83,S2,R5
84,S0,R5
84,S1,R5
85,S0,R5
85,S1,R5
85,S4,R5
87,S5,R5
88,S2,R5
88,S4,R5
88,S5,R5
89,S1,R5
89,S3,R5
89,S4,R5
90,S0,R5
90,S2,R5
90,S4,R5
93,S1,R5
93,S3,R5
103,S5,R5
104,S2,R5
104,S4,R5
105,S0,R5
105,S2,R5
105,S5,R5
106,S0,R5
106,S1,R5
106,S3,R5
106,S5,R5
108,S2,R5
108,S4,R5
108,S5,R5
116,S3,R5
119,S2,R5
119,S3,R5
119,S5,R5
120,S0,R5
120,S1,R5
122,S0,R5
122,S4,R5
125,S0,R5
125,S1,R5
125,S5,R5
132,S0,R5
132,S2,R5
132,S4,R5
133,S1,R5
133,S2,R5
133,S4,R5
145,S0,R5
150,S3,R5
150,S5,R5
151,S0,R5
151,S1,R5
151,S4,R5
153,S0,R5
153,S1,R5
153,S3,R5
153,S4,R5
158,S0,R5
158,S2,R5
158,S3,R5
158,S4,R5
159,S1,R5
159,S2,R5
159,S4,R5
169,S1,R5
169,S2,R5
169,S3,R5
181,S2,R5
186,S0,R5
186,S1,R5
186,S3,R5
186,S4,R5
193,S1,R5
193,S3,R5
196,S1,R5
196,S2,R5
203,S0,R5
203,S5,R5
204,S0,R5
204,S1,R5
204,S4,R5
207,S2,R5
207,S5,R5
209,S5,R5
210,S5,R5
213,S0,R5
213,S3,R5
215,S1,R5
218,S2,R5
218,S3,R5
218,S5,R5
220,S0,R5
220,S1,R5
220,S5,R5
222,S0,R5
222,S5,R5
224,S0,R5
224,S3,R5
225,S1,R5
225,S5,R5
231,S1,R5
231,S3,R5
231,S4,R5
237,S1,R5
237,S4,R5
238,S0,R5
238,S1,R5
240,S2,R5
240,S3,R5
241,S1,R5
241,S3,R5
241,S5,R5
244,S3,R5
244,S5,R5
254,S2,R5
257,S0,R5
257,S3,R5
258,S1,R5
261,S3,R5
261,S4,R5
263,S2,R5
263,S5,R5
267,S2,R5
267,S3,R5
267,S5,R5
270,S1,R5
270,S2,R5
270,S3,R5
271,S2,R5
272,S0,R5
272,S1,R5
272,S4,R5
272,S5,R5
274,S4,R5
275,S1,R5
275,S3,R5
275,S5,R5
277,S1,R5
277,S2,R5
277,S4,R5
277,S5,R5
281,S1,R5
281,S2,R5
283,S0,R5
283,S3,R5
286,S3,R5
286,S4,R5
287,S1,R5
287,S4,R5
289,S1,R5
289,S3,R5
290,S2,R5
295,S0,R5
295,S4,R5
295,S5,R5
296,S1,R5
296,S3,R5
296,S5,R5
302,S0,R5
302,S4,R5
303,S1,R5
308,S1,R5
308,S3,R5
308,S4,R5
310,S1,R5
310,S3,R5
310,S5,R5
311,S0,R5
311,S2,R5
311,S3,R5
311,S5,R5
312,S1,R5
316,S2,R5
317,S0,R5
317,S2,R5
320,S2,R5
320,S3,R5
320,S5,R5
329,S2,R5
