ID,sendTo,sentBy
6,0,R3
8,0,R3
11,0,R3
13,0,R3
17,0,R3
19,0,R3
21,0,R3
22,0,R3
27,0,R3
33,0,R3
34,0,R3
39,0,R3
40,0,R3
50,0,R3
58,0,R3
61,0,R3
65,0,R3
66,0,R3
68,0,R3
69,0,R3
73,0,R3
76,0,R3
80,0,R3
81,0,R3
83,0,R3
88,0,R3
90,0,R3
92,0,R3
93,0,R3
94,0,R3
96,0,R3
97,0,R3
98,0,R3
102,0,R3
105,0,R3
106,0,R3
107,0,R3
108,0,R3
115,0,R3
117,0,R3
119,0,R3
129,0,R3
135,0,R3
138,0,R3
139,0,R3
140,0,R3
141,0,R3
146,0,R3
149,0,R3
151,0,R3
154,0,R3
157,0,R3
158,0,R3
161,0,R3
164,0,R3
165,0,R3
168,0,R3
169,0,R3
172,0,R3
175,0,R3
179,0,R3
180,0,R3
183,0,R3
185,0,R3
186,0,R3
190,0,R3
191,0,R3
197,0,R3
198,0,R3
199,0,R3
200,0,R3
201,0,R3
204,0,R3
213,0,R3
214,0,R3
221,0,R3
222,0,R3
223,0,R3
226,0,R3
227,0,R3
231,0,R3
232,0,R3
240,0,R3
241,0,R3
243,0,R3
245,0,R3
247,0,R3
252,0,R3
255,0,R3
260,0,R3
261,0,R3
265,0,R3
266,0,R3
270,0,R3
273,0,R3
274,0,R3
276,0,R3
277,0,R3
281,0,R3
282,0,R3
283,0,R3
284,0,R3
285,0,R3
294,0,R3
301,0,R3
304,0,R3
305,0,R3
306,0,R3
311,0,R3
313,0,R3
314,0,R3
318,0,R3
325,0,R3
326,0,R3
333,0,R3
337,0,R3
340,0,R3
341,0,R3
343,0,R3
346,0,R3
348,0,R3
349,0,R3
350,0,R3
351,0,R3
360,0,R3
363,0,R3
367,0,R3
369,0,R3
374,0,R3
376,0,R3
379,0,R3
380,0,R3
388,0,R3
389,0,R3
391,0,R3
403,0,R3
404,0,R3
408,0,R3
416,0,R3
422,0,R3
423,0,R3
425,0,R3
433,0,R3
434,0,R3
438,0,R3
439,0,R3
444,0,R3
447,0,R3
450,0,R3
452,0,R3
454,0,R3
455,0,R3
456,0,R3
461,0,R3
466,0,R3
467,0,R3
477,0,R3
479,0,R3
481,0,R3
482,0,R3
483,0,R3
485,0,R3
487,0,R3
488,0,R3
489,0,R3
491,0,R3
494,0,R3
495,0,R3
497,0,R3
499,0,R3
500,1,R3
505,1,R3
508,1,R3
510,1,R3
513,1,R3
518,1,R3
519,1,R3
520,1,R3
525,1,R3
528,1,R3
532,1,R3
533,1,R3
535,1,R3
536,1,R3
540,1,R3
546,1,R3
547,1,R3
548,1,R3
549,1,R3
551,1,R3
555,1,R3
557,1,R3
559,1,R3
561,1,R3
562,1,R3
563,1,R3
565,1,R3
566,1,R3
567,1,R3
572,1,R3
573,1,R3
576,1,R3
578,1,R3
583,1,R3
586,1,R3
587,1,R3
589,1,R3
594,1,R3
596,1,R3
597,1,R3
599,1,R3
600,1,R3
602,1,R3
605,1,R3
609,1,R3
610,1,R3
617,1,R3
618,1,R3
620,1,R3
623,1,R3
628,1,R3
630,1,R3
633,1,R3
634,1,R3
638,1,R3
641,1,R3
643,1,R3
646,1,R3
648,1,R3
649,1,R3
650,1,R3
653,1,R3
655,1,R3
659,1,R3
661,1,R3
664,1,R3
669,1,R3
671,1,R3
674,1,R3
675,1,R3
680,1,R3
682,1,R3
684,1,R3
686,1,R3
694,1,R3
696,1,R3
699,1,R3
705,1,R3
708,1,R3
710,1,R3
711,1,R3
713,1,R3
714,1,R3
715,1,R3
716,1,R3
717,1,R3
724,1,R3
736,1,R3
737,1,R3
738,1,R3
740,1,R3
745,1,R3
748,1,R3
755,1,R3
756,1,R3
757,1,R3
758,1,R3
759,1,R3
761,1,R3
763,1,R3
764,1,R3
768,1,R3
769,1,R3
773,1,R3
775,1,R3
778,1,R3
779,1,R3
780,1,R3
781,1,R3
787,1,R3
790,1,R3
795,1,R3
796,1,R3
798,1,R3
799,1,R3
801,1,R3
803,1,R3
806,1,R3
807,1,R3
808,1,R3
809,1,R3
810,1,R3
812,1,R3
813,1,R3
823,1,R3
829,1,R3
830,1,R3
833,1,R3
835,1,R3
840,1,R3
841,1,R3
844,1,R3
845,1,R3
846,1,R3
850,1,R3
853,1,R3
856,1,R3
859,1,R3
860,1,R3
861,1,R3
862,1,R3
870,1,R3
880,1,R3
883,1,R3
885,1,R3
891,1,R3
892,1,R3
893,1,R3
895,1,R3
896,1,R3
903,1,R3
905,1,R3
910,1,R3
912,1,R3
913,1,R3
917,1,R3
920,1,R3
922,1,R3
930,1,R3
936,1,R3
938,1,R3
939,1,R3
941,1,R3
948,1,R3
950,1,R3
952,1,R3
953,1,R3
958,1,R3
959,1,R3
960,1,R3
962,1,R3
963,1,R3
964,1,R3
967,1,R3
974,1,R3
975,1,R3
978,1,R3
980,1,R3
987,1,R3
993,1,R3
995,1,R3
996,1,R3
997,1,R3
998,1,R3
999,1,R3
1003,2,R3
1005,2,R3
1006,2,R3
1008,2,R3
1017,2,R3
1020,2,R3
1021,2,R3
1026,2,R3
1030,2,R3
1032,2,R3
1035,2,R3
1036,2,R3
1038,2,R3
1039,2,R3
1045,2,R3
1047,2,R3
1051,2,R3
1055,2,R3
1057,2,R3
1066,2,R3
1073,2,R3
1075,2,R3
1078,2,R3
1083,2,R3
1086,2,R3
1094,2,R3
1098,2,R3
1102,2,R3
1105,2,R3
1107,2,R3
1113,2,R3
1115,2,R3
1118,2,R3
1119,2,R3
1120,2,R3
1124,2,R3
1126,2,R3
1134,2,R3
1135,2,R3
1136,2,R3
1137,2,R3
1142,2,R3
1145,2,R3
1149,2,R3
1150,2,R3
1158,2,R3
1162,2,R3
1167,2,R3
1171,2,R3
1174,2,R3
1178,2,R3
1180,2,R3
1182,2,R3
1183,2,R3
1184,2,R3
1187,2,R3
1195,2,R3
1201,2,R3
1205,2,R3
1207,2,R3
1212,2,R3
1214,2,R3
1215,2,R3
1217,2,R3
1223,2,R3
1226,2,R3
1229,2,R3
1230,2,R3
1231,2,R3
1232,2,R3
1236,2,R3
1239,2,R3
1244,2,R3
1246,2,R3
1250,2,R3
1252,2,R3
1255,2,R3
1259,2,R3
1260,2,R3
1262,2,R3
1267,2,R3
1271,2,R3
1272,2,R3
1278,2,R3
1280,2,R3
1281,2,R3
1283,2,R3
1284,2,R3
1287,2,R3
1289,2,R3
1290,2,R3
1292,2,R3
1300,2,R3
1301,2,R3
1304,2,R3
1305,2,R3
1312,2,R3
1315,2,R3
1316,2,R3
1318,2,R3
1319,2,R3
1320,2,R3
1324,2,R3
1326,2,R3
1330,2,R3
1332,2,R3
1334,2,R3
1335,2,R3
1337,2,R3
1338,2,R3
1339,2,R3
1340,2,R3
1341,2,R3
1342,2,R3
1346,2,R3
1349,2,R3
1351,2,R3
1352,2,R3
1353,2,R3
1358,2,R3
1360,2,R3
1361,2,R3
1366,2,R3
1370,2,R3
1372,2,R3
1379,2,R3
1381,2,R3
1384,2,R3
1385,2,R3
1390,2,R3
1398,2,R3
1399,2,R3
1401,2,R3
1407,2,R3
1408,2,R3
1412,2,R3
1413,2,R3
1419,2,R3
1420,2,R3
1422,2,R3
1423,2,R3
1425,2,R3
1432,2,R3
1438,2,R3
1439,2,R3
1441,2,R3
1442,2,R3
1444,2,R3
1452,2,R3
1456,2,R3
1458,2,R3
1459,2,R3
1460,2,R3
1461,2,R3
1463,2,R3
1469,2,R3
1470,2,R3
1471,2,R3
1474,2,R3
1476,2,R3
1477,2,R3
1478,2,R3
1482,2,R3
1483,2,R3
1487,2,R3
1490,2,R3
1491,2,R3
1495,2,R3
2002,4,R3
2003,4,R3
2005,4,R3
2006,4,R3
2012,4,R3
2020,4,R3
2021,4,R3
2028,4,R3
2029,4,R3
2031,4,R3
2037,4,R3
2040,4,R3
2041,4,R3
2042,4,R3
2043,4,R3
2045,4,R3
2046,4,R3
2048,4,R3
2050,4,R3
2052,4,R3
2055,4,R3
2056,4,R3
2059,4,R3
2061,4,R3
2064,4,R3
2065,4,R3
2069,4,R3
2071,4,R3
2072,4,R3
2073,4,R3
2078,4,R3
2081,4,R3
2085,4,R3
2092,4,R3
2097,4,R3
2100,4,R3
2101,4,R3
2102,4,R3
2106,4,R3
2107,4,R3
2111,4,R3
2113,4,R3
2116,4,R3
2126,4,R3
2128,4,R3
2129,4,R3
2130,4,R3
2132,4,R3
2136,4,R3
2140,4,R3
2142,4,R3
2143,4,R3
2145,4,R3
2146,4,R3
2148,4,R3
2150,4,R3
2151,4,R3
2154,4,R3
2158,4,R3
2159,4,R3
2161,4,R3
2162,4,R3
2167,4,R3
2170,4,R3
2173,4,R3
2185,4,R3
2186,4,R3
2198,4,R3
2202,4,R3
2204,4,R3
2209,4,R3
2211,4,R3
2212,4,R3
2219,4,R3
2223,4,R3
2224,4,R3
2230,4,R3
2239,4,R3
2240,4,R3
2243,4,R3
2249,4,R3
2252,4,R3
2258,4,R3
2264,4,R3
2265,4,R3
2266,4,R3
2268,4,R3
2271,4,R3
2273,4,R3
2274,4,R3
2276,4,R3
2281,4,R3
2285,4,R3
2287,4,R3
2290,4,R3
2291,4,R3
2295,4,R3
2296,4,R3
2300,4,R3
2302,4,R3
2303,4,R3
2312,4,R3
2325,4,R3
2327,4,R3
2328,4,R3
2331,4,R3
2332,4,R3
2337,4,R3
2340,4,R3
2341,4,R3
2342,4,R3
2349,4,R3
2352,4,R3
2353,4,R3
2355,4,R3
2356,4,R3
2357,4,R3
2361,4,R3
2362,4,R3
2363,4,R3
2364,4,R3
2365,4,R3
2368,4,R3
2373,4,R3
2376,4,R3
2378,4,R3
2382,4,R3
2383,4,R3
2386,4,R3
2387,4,R3
2389,4,R3
2395,4,R3
2397,4,R3
2398,4,R3
2402,4,R3
2403,4,R3
2405,4,R3
2406,4,R3
2409,4,R3
2410,4,R3
2418,4,R3
2419,4,R3
2423,4,R3
2424,4,R3
2425,4,R3
2426,4,R3
2433,4,R3
2435,4,R3
2436,4,R3
2438,4,R3
2443,4,R3
2447,4,R3
2448,4,R3
2449,4,R3
2452,4,R3
2455,4,R3
2458,4,R3
2459,4,R3
2462,4,R3
2465,4,R3
2466,4,R3
2468,4,R3
2471,4,R3
2472,4,R3
2473,4,R3
2474,4,R3
2476,4,R3
2478,4,R3
2488,4,R3
2497,4,R3
2499,4,R3
2500,5,R3
2505,5,R3
2507,5,R3
2509,5,R3
2513,5,R3
2514,5,R3
2521,5,R3
2524,5,R3
2531,5,R3
2538,5,R3
2540,5,R3
2541,5,R3
2543,5,R3
2544,5,R3
2548,5,R3
2554,5,R3
2555,5,R3
2556,5,R3
2558,5,R3
2560,5,R3
2569,5,R3
2570,5,R3
2574,5,R3
2579,5,R3
2582,5,R3
2584,5,R3
2585,5,R3
2587,5,R3
2595,5,R3
2596,5,R3
2597,5,R3
2600,5,R3
2603,5,R3
2604,5,R3
2606,5,R3
2607,5,R3
2615,5,R3
2616,5,R3
2617,5,R3
2618,5,R3
2620,5,R3
2621,5,R3
2624,5,R3
2625,5,R3
2627,5,R3
2628,5,R3
2629,5,R3
2630,5,R3
2634,5,R3
2636,5,R3
2640,5,R3
2644,5,R3
2646,5,R3
2649,5,R3
2650,5,R3
2656,5,R3
2664,5,R3
2667,5,R3
2668,5,R3
2670,5,R3
2671,5,R3
2672,5,R3
2674,5,R3
2677,5,R3
2683,5,R3
2685,5,R3
2696,5,R3
2697,5,R3
2698,5,R3
2700,5,R3
2701,5,R3
2703,5,R3
2704,5,R3
2705,5,R3
2708,5,R3
2719,5,R3
2723,5,R3
2727,5,R3
2728,5,R3
2734,5,R3
2735,5,R3
2737,5,R3
2744,5,R3
2746,5,R3
2751,5,R3
2752,5,R3
2755,5,R3
2758,5,R3
2763,5,R3
2768,5,R3
2769,5,R3
2771,5,R3
2773,5,R3
2775,5,R3
2776,5,R3
2777,5,R3
2782,5,R3
2784,5,R3
2791,5,R3
2794,5,R3
2797,5,R3
2802,5,R3
2805,5,R3
2807,5,R3
2814,5,R3
2817,5,R3
2819,5,R3
2821,5,R3
2825,5,R3
2827,5,R3
2828,5,R3
2830,5,R3
2835,5,R3
2836,5,R3
2841,5,R3
2844,5,R3
2845,5,R3
2846,5,R3
2848,5,R3
2849,5,R3
2850,5,R3
2853,5,R3
2856,5,R3
2858,5,R3
2861,5,R3
2864,5,R3
2865,5,R3
2867,5,R3
2870,5,R3
2874,5,R3
2877,5,R3
2878,5,R3
2883,5,R3
2886,5,R3
2893,5,R3
2898,5,R3
2901,5,R3
2902,5,R3
2905,5,R3
2908,5,R3
2910,5,R3
2911,5,R3
2913,5,R3
2917,5,R3
2918,5,R3
2920,5,R3
2921,5,R3
2928,5,R3
2929,5,R3
2939,5,R3
2940,5,R3
2942,5,R3
2944,5,R3
2948,5,R3
2954,5,R3
2958,5,R3
2960,5,R3
2961,5,R3
2964,5,R3
2965,5,R3
2966,5,R3
2968,5,R3
2969,5,R3
2971,5,R3
2976,5,R3
2977,5,R3
2982,5,R3
2985,5,R3
2992,5,R3
2994,5,R3
2995,5,R3
2998,5,R3
2999,5,R3
8,0,S3
9,0,S3
10,0,S3
11,0,S3
14,0,S3
21,0,S3
22,0,S3
24,0,S3
30,0,S3
33,0,S3
35,0,S3
37,0,S3
40,0,S3
41,0,S3
43,0,S3
45,0,S3
46,0,S3
50,0,S3
51,0,S3
53,0,S3
54,0,S3
56,0,S3
57,0,S3
64,0,S3
65,0,S3
66,0,S3
70,0,S3
78,0,S3
82,0,S3
89,0,S3
93,0,S3
94,0,S3
96,0,S3
98,0,S3
99,0,S3
106,0,S3
110,0,S3
111,0,S3
114,0,S3
116,0,S3
118,0,S3
119,0,S3
121,0,S3
127,0,S3
128,0,S3
134,0,S3
135,0,S3
137,0,S3
138,0,S3
142,0,S3
143,0,S3
146,0,S3
149,0,S3
150,0,S3
153,0,S3
158,0,S3
160,0,S3
166,0,S3
169,0,S3
170,0,S3
172,0,S3
174,0,S3
175,0,S3
182,0,S3
184,0,S3
186,0,S3
193,0,S3
194,0,S3
195,0,S3
197,0,S3
201,0,S3
206,0,S3
212,0,S3
213,0,S3
216,0,S3
218,0,S3
221,0,S3
223,0,S3
224,0,S3
226,0,S3
229,0,S3
230,0,S3
