ID,nodeID
3010,R3
3016,R3
3041,R3
3043,R3
3044,R3
3049,R3
3053,R3
3058,R3
3072,R3
3084,R3
3090,R3
3122,R3
3165,R3
3184,R3
3190,R3
3199,R3
3210,R3
3218,R3
3219,R3
3224,R3
3235,R3
3240,R3
3243,R3
3247,R3
3252,R3
3256,R3
3262,R3
3266,R3
3269,R3
3276,R3
3288,R3
3300,R3
3307,R3
3320,R3
3329,R3
3335,R3
3363,R3
3367,R3
3369,R3
3377,R3
3382,R3
3386,R3
3390,R3
3409,R3
3414,R3
3419,R3
3443,R3
3463,R3
3524,R3
3525,R3
3526,R3
3529,R3
3544,R3
3546,R3
3547,R3
3548,R3
3550,R3
3552,R3
3558,R3
3559,R3
3560,R3
3579,R3
3604,R3
3624,R3
3625,R3
3635,R3
3639,R3
3648,R3
3654,R3
3708,R3
3717,R3
3718,R3
3728,R3
3733,R3
3752,R3
3768,R3
3769,R3
3770,R3
3783,R3
3800,R3
3808,R3
3821,R3
3826,R3
3827,R3
3835,R3
3844,R3
3860,R3
3867,R3
3868,R3
3873,R3
3876,R3
3896,R3
3930,R3
3941,R3
3945,R3
3959,R3
3966,R3
3987,R3
3004,S3
3020,S3
3031,S3
3032,S3
3034,S3
3074,S3
3099,S3
3116,S3
3118,S3
3136,S3
3143,S3
3154,S3
3177,S3
3188,S3
3191,S3
3196,S3
3204,S3
3238,S3
3252,S3
3263,S3
3271,S3
3274,S3
3276,S3
3279,S3
3282,S3
3291,S3
3301,S3
3314,S3
3323,S3
3343,S3
3344,S3
3386,S3
3418,S3
3425,S3
3445,S3
3500,S3
3530,S3
3532,S3
3533,S3
3534,S3
3541,S3
3552,S3
3566,S3
3602,S3
3603,S3
3605,S3
3606,S3
3632,S3
3656,S3
3657,S3
3664,S3
3667,S3
3674,S3
3675,S3
3681,S3
3682,S3
3684,S3
3697,S3
3700,S3
3715,S3
3733,S3
3734,S3
3752,S3
3775,S3
3786,S3
3807,S3
3810,S3
3815,S3
3825,S3
3838,S3
3853,S3
3861,S3
3867,S3
3871,S3
3872,S3
3874,S3
3882,S3
3887,S3
3903,S3
