ID,sendTo,sentBy
20,S2,R0
23,S6,R0
39,S2,R0
43,S3,R0
45,S4,R0
46,S5,R0
57,S8,R0
59,S7,R0
68,S2,R0
81,S7,R0
104,S1,R0
107,S7,R0
112,S0,R0
119,S5,R0
121,S3,R0
131,S5,R0
140,S1,R0
148,S3,R0
163,S1,R0
178,S8,R0
180,S4,R0
203,S8,R0
213,S5,R0
221,S2,R0
224,S7,R0
234,S0,R0
254,S3,R0
282,S1,R0
284,S6,R0
295,S1,R0
299,S5,R0
318,S0,R0
332,S1,R0
349,S3,R0
353,S8,R0
366,S5,R0
375,S1,R0
381,S9,R0
388,S4,R0
406,S2,R0
410,S4,R0
412,S6,R0
429,S9,R0
438,S6,R0
442,S5,R0
448,S9,R0
451,S1,R0
472,S3,R0
478,S4,R0
484,S7,R0
490,S7,R0
495,S7,R0
511,S1,R0
512,S7,R0
530,S0,R0
541,S1,R0
542,S3,R0
584,S2,R0
593,S3,R0
596,S6,R0
605,S1,R0
615,S9,R0
621,S7,R0
624,S6,R0
626,S3,R0
638,S4,R0
639,S0,R0
641,S4,R0
642,S5,R0
659,S3,R0
660,S6,R0
661,S8,R0
662,S3,R0
675,S7,R0
680,S0,R0
681,S9,R0
699,S1,R0
700,S4,R0
705,S9,R0
723,S0,R0
726,S9,R0
730,S1,R0
733,S1,R0
734,S4,R0
748,S9,R0
751,S7,R0
796,S1,R0
808,S5,R0
809,S6,R0
810,S7,R0
819,S6,R0
822,S2,R0
825,S1,R0
900,S5,R0
902,S8,R0
907,S2,R0
912,S2,R0
913,S1,R0
930,S8,R0
942,S8,R0
958,S1,R0
966,S7,R0
981,S0,R0
982,S8,R0
984,S5,R0
995,S0,R0
1022,S9,R0
1029,S0,R0
1031,S0,R0
1042,S5,R0
1058,S4,R0
1077,S4,R0
1080,S9,R0
1083,S0,R0
1091,S5,R0
1092,S6,R0
1118,S1,R0
1120,S9,R0
1130,S3,R0
1135,S1,R0
1167,S5,R0
1173,S9,R0
1196,S2,R0
1209,S3,R0
1214,S2,R0
1256,S3,R0
1259,S9,R0
1269,S0,R0
1270,S9,R0
1276,S7,R0
1298,S6,R0
1300,S2,R0
1306,S4,R0
1312,S4,R0
1318,S1,R0
1328,S7,R0
1344,S1,R0
1345,S5,R0
1370,S6,R0
1374,S7,R0
1377,S9,R0
1381,S8,R0
1389,S2,R0
1394,S1,R0
1403,S3,R0
1410,S0,R0
1418,S7,R0
1426,S9,R0
1462,S1,R0
1468,S5,R0
1479,S1,R0
1490,S7,R0
1491,S0,R0
1493,S7,R0
1507,S7,R0
1515,S9,R0
1534,S5,R0
1542,S0,R0
1544,S7,R0
1570,S3,R0
1572,S2,R0
1601,S6,R0
1605,S0,R0
1610,S1,R0
1614,S5,R0
1619,S0,R0
1633,S4,R0
1639,S7,R0
1645,S2,R0
1647,S6,R0
1648,S1,R0
1666,S5,R0
1672,S7,R0
1680,S8,R0
1685,S2,R0
1689,S5,R0
1700,S4,R0
1701,S9,R0
1709,S6,R0
1716,S9,R0
1718,S9,R0
1725,S2,R0
1754,S7,R0
1757,S8,R0
1758,S9,R0
1768,S6,R0
1779,S1,R0
1816,S6,R0
1830,S1,R0
1831,S5,R0
1843,S6,R0
1854,S4,R0
1874,S3,R0
1880,S0,R0
1894,S0,R0
1896,S6,R0
1902,S9,R0
1904,S5,R0
1908,S5,R0
1913,S7,R0
1925,S9,R0
1939,S7,R0
1952,S4,R0
1954,S0,R0
1960,S7,R0
1961,S8,R0
1970,S2,R0
1973,S0,R0
1974,S9,R0
1991,S2,R0
2002,S9,R0
2012,S5,R0
2039,S1,R0
2045,S3,R0
2057,S2,R0
2080,S7,R0
2085,S5,R0
2088,S9,R0
2090,S3,R0
2102,S4,R0
2104,S7,R0
2132,S7,R0
2153,S1,R0
2194,S8,R0
2196,S0,R0
2201,S8,R0
2203,S7,R0
2206,S1,R0
2213,S1,R0
2216,S3,R0
2239,S4,R0
2242,S3,R0
2261,S4,R0
2270,S1,R0
2278,S3,R0
2284,S9,R0
2289,S0,R0
2297,S6,R0
2299,S4,R0
2322,S4,R0
2327,S5,R0
2330,S5,R0
2352,S1,R0
2354,S4,R0
2359,S8,R0
2372,S2,R0
2374,S2,R0
2378,S4,R0
2380,S4,R0
2408,S6,R0
2417,S7,R0
2460,S3,R0
2462,S6,R0
2464,S2,R0
2487,S9,R0
2489,S7,R0
2503,S9,R0
2505,S3,R0
2507,S9,R0
2519,S8,R0
2543,S4,R0
2559,S0,R0
2567,S0,R0
2573,S8,R0
2583,S9,R0
2584,S3,R0
2601,S7,R0
2602,S9,R0
2619,S6,R0
2624,S1,R0
2630,S8,R0
2633,S0,R0
2638,S9,R0
2641,S5,R0
2645,S9,R0
2668,S8,R0
2682,S7,R0
2686,S2,R0
2713,S4,R0
2720,S2,R0
2729,S6,R0
2732,S3,R0
2753,S8,R0
2765,S1,R0
2771,S9,R0
2772,S9,R0
2775,S9,R0
2783,S6,R0
2805,S7,R0
2806,S6,R0
2808,S8,R0
2811,S7,R0
2817,S6,R0
2826,S6,R0
2836,S8,R0
2854,S3,R0
2855,S5,R0
2862,S1,R0
2870,S6,R0
2888,S0,R0
2890,S5,R0
2894,S8,R0
2910,S4,R0
2912,S1,R0
2917,S5,R0
2919,S4,R0
2920,S7,R0
2925,S7,R0
2928,S0,R0
2939,S4,R0
2947,S4,R0
2956,S0,R0
2957,S3,R0
2969,S5,R0
2970,S0,R0
2976,S8,R0
2996,S4,R0
3032,S3,R0
3040,S1,R0
3051,S7,R0
3055,S9,R0
3065,S0,R0
3067,S8,R0
3074,S3,R0
3091,S9,R0
3102,S4,R0
3106,S9,R0
3107,S0,R0
3109,S5,R0
3136,S3,R0
3145,S6,R0
3147,S8,R0
3153,S8,R0
3161,S2,R0
3171,S8,R0
3174,S2,R0
3183,S1,R0
3207,S0,R0
3229,S0,R0
3233,S0,R0
3251,S6,R0
3259,S9,R0
3261,S5,R0
3268,S6,R0
3291,S3,R0
3317,S6,R0
3326,S0,R0
3327,S8,R0
3340,S0,R0
3342,S0,R0
3343,S3,R0
3358,S1,R0
3366,S4,R0
3374,S8,R0
3401,S4,R0
3421,S9,R0
3432,S8,R0
3438,S7,R0
3453,S1,R0
3455,S9,R0
3465,S0,R0
3482,S0,R0
3492,S7,R0
3493,S0,R0
3509,S1,R0
3533,S3,R0
3543,S5,R0
3576,S0,R0
3577,S4,R0
3590,S4,R0
3596,S6,R0
3601,S1,R0
3606,S3,R0
3612,S5,R0
3620,S2,R0
3622,S6,R0
3627,S4,R0
3641,S4,R0
3664,S3,R0
3668,S6,R0
3670,S1,R0
3688,S2,R0
3692,S8,R0
3700,S3,R0
3720,S9,R0
3725,S9,R0
3743,S7,R0
3744,S2,R0
3750,S1,R0
3754,S9,R0
3776,S6,R0
3777,S9,R0
3805,S9,R0
3822,S7,R0
3833,S1,R0
3834,S8,R0
3838,S3,R0
3851,S7,R0
3875,S5,R0
3879,S5,R0
3881,S9,R0
3883,S4,R0
3895,S4,R0
3903,S3,R0
3905,S2,R0
3910,S9,R0
3919,S6,R0
3925,S9,R0
3929,S0,R0
3936,S8,R0
3947,S3,R0
3955,S2,R0
3956,S6,R0
3985,S9,R0
3989,S1,R0
4006,S7,R0
4027,S1,R0
4032,S5,R0
4041,S0,R0
4047,S8,R0
4049,S9,R0
4070,S6,R0
4089,S5,R0
4090,S9,R0
4096,S6,R0
4129,S0,R0
4131,S2,R0
4137,S6,R0
4145,S0,R0
4146,S5,R0
4165,S2,R0
4186,S4,R0
4190,S2,R0
4234,S5,R0
4236,S7,R0
4238,S0,R0
4240,S7,R0
4245,S0,R0
4246,S5,R0
4263,S1,R0
4281,S4,R0
4315,S7,R0
4317,S6,R0
4325,S5,R0
4331,S6,R0
4338,S0,R0
4339,S0,R0
4348,S6,R0
4353,S2,R0
4357,S3,R0
4375,S4,R0
4378,S7,R0
4402,S9,R0
4409,S1,R0
4410,S7,R0
4433,S7,R0
4440,S9,R0
4447,S6,R0
4449,S1,R0
4451,S9,R0
4459,S8,R0
4466,S8,R0
4468,S6,R0
4472,S8,R0
4478,S0,R0
4492,S3,R0
4493,S5,R0
4498,S0,R0
4512,S8,R0
4525,S3,R0
4541,S5,R0
4544,S5,R0
4546,S9,R0
4564,S1,R0
4577,S4,R0
4588,S7,R0
4611,S5,R0
4626,S4,R0
4640,S0,R0
4645,S9,R0
4654,S7,R0
4660,S4,R0
4668,S6,R0
4673,S8,R0
4689,S7,R0
4692,S6,R0
4706,S3,R0
4709,S4,R0
4716,S7,R0
4735,S2,R0
4736,S6,R0
4748,S7,R0
4766,S8,R0
4775,S9,R0
4791,S9,R0
4822,S1,R0
4857,S3,R0
4860,S4,R0
4877,S3,R0
4883,S9,R0
4889,S7,R0
4906,S9,R0
4929,S3,R0
4931,S1,R0
4934,S8,R0
4935,S2,R0
4949,S0,R0
4954,S1,R0
4976,S2,R0
4988,S8,R0
4992,S2,R0
4998,S8,R0
5023,S8,R0
5025,S1,R0
5028,S0,R0
5029,S4,R0
5039,S2,R0
5049,S1,R0
5058,S1,R0
5060,S0,R0
5074,S5,R0
5075,S3,R0
5087,S9,R0
5095,S1,R0
5158,S9,R0
5163,S7,R0
5167,S5,R0
5175,S9,R0
5185,S0,R0
5199,S4,R0
5200,S8,R0
5202,S1,R0
5203,S9,R0
5209,S3,R0
5237,S7,R0
5246,S5,R0
5248,S0,R0
5259,S3,R0
5260,S4,R0
5271,S4,R0
5274,S4,R0
5281,S1,R0
5289,S3,R0
5304,S4,R0
5314,S7,R0
5319,S3,R0
5322,S0,R0
5329,S2,R0
5330,S9,R0
5332,S9,R0
5339,S5,R0
5367,S2,R0
5378,S0,R0
5383,S4,R0
5388,S1,R0
5421,S9,R0
5428,S6,R0
5432,S1,R0
5454,S6,R0
5458,S3,R0
5464,S0,R0
5479,S9,R0
5482,S9,R0
5492,S5,R0
5503,S0,R0
5527,S4,R0
5544,S9,R0
5557,S4,R0
5585,S1,R0
5601,S7,R0
5602,S9,R0
5605,S7,R0
5609,S7,R0
5620,S4,R0
5622,S9,R0
5632,S6,R0
5650,S7,R0
5656,S4,R0
5662,S5,R0
5664,S7,R0
5678,S8,R0
5701,S6,R0
5709,S0,R0
5719,S5,R0
5743,S6,R0
5754,S7,R0
5768,S2,R0
5780,S2,R0
5795,S4,R0
5821,S3,R0
5836,S6,R0
5842,S3,R0
5847,S6,R0
5861,S1,R0
5862,S6,R0
5880,S2,R0
5894,S7,R0
5901,S2,R0
5909,S6,R0
5912,S4,R0
5917,S0,R0
5928,S1,R0
5945,S2,R0
5947,S8,R0
5951,S6,R0
5957,S7,R0
5978,S8,R0
6012,S1,R0
6013,S8,R0
6022,S1,R0
6025,S6,R0
6054,S1,R0
6061,S2,R0
6069,S3,R0
6074,S6,R0
6087,S0,R0
6098,S4,R0
6106,S4,R0
6113,S2,R0
6115,S4,R0
6129,S6,R0
6132,S5,R0
6135,S8,R0
6139,S0,R0
6157,S0,R0
6175,S5,R0
6190,S1,R0
6193,S4,R0
6235,S1,R0
6254,S0,R0
6259,S0,R0
6286,S2,R0
6309,S9,R0
6312,S0,R0
6327,S0,R0
6335,S2,R0
6340,S0,R0
6342,S3,R0
6349,S3,R0
6388,S2,R0
6394,S9,R0
6395,S3,R0
6447,S6,R0
6463,S5,R0
6464,S0,R0
6477,S5,R0
6478,S9,R0
6491,S2,R0
6499,S8,R0
6502,S4,R0
6531,S9,R0
6535,S2,R0
6539,S1,R0
6544,S7,R0
6560,S9,R0
6563,S1,R0
6570,S2,R0
6573,S8,R0
6575,S7,R0
6602,S7,R0
6611,S9,R0
6615,S7,R0
6628,S7,R0
6657,S2,R0
6667,S1,R0
6671,S9,R0
6677,S0,R0
6688,S1,R0
6693,S3,R0
6707,S0,R0
6714,S4,R0
6715,S4,R0
6727,S4,R0
6729,S4,R0
6740,S7,R0
6770,S1,R0
6773,S5,R0
6776,S3,R0
6788,S5,R0
6811,S5,R0
6828,S0,R0
6873,S4,R0
6877,S7,R0
6884,S0,R0
6885,S0,R0
6891,S5,R0
6896,S8,R0
6909,S6,R0
6929,S5,R0
6938,S6,R0
6942,S0,R0
6945,S8,R0
6947,S5,R0
6950,S0,R0
6954,S7,R0
6970,S5,R0
6979,S5,R0
6980,S0,R0
6987,S3,R0
6989,S9,R0
6991,S8,R0
6993,S6,R0
7030,S4,R0
7056,S2,R0
7060,S4,R0
7061,S8,R0
7080,S9,R0
7100,S6,R0
7116,S4,R0
7118,S4,R0
7140,S1,R0
7152,S4,R0
7161,S3,R0
7169,S8,R0
7186,S4,R0
7200,S7,R0
7203,S3,R0
7222,S8,R0
7244,S6,R0
7247,S2,R0
7259,S3,R0
7265,S9,R0
7268,S4,R0
7277,S5,R0
7290,S6,R0
7291,S9,R0
7298,S5,R0
7308,S3,R0
7309,S0,R0
7311,S9,R0
7325,S7,R0
7326,S6,R0
7335,S6,R0
7336,S0,R0
7343,S3,R0
7346,S3,R0
7348,S5,R0
7353,S2,R0
7362,S4,R0
7371,S2,R0
7382,S7,R0
7385,S9,R0
7387,S9,R0
7389,S6,R0
7393,S8,R0
7394,S4,R0
7396,S5,R0
7411,S6,R0
7423,S3,R0
7450,S5,R0
7453,S8,R0
7455,S8,R0
7457,S2,R0
7465,S4,R0
7469,S7,R0
7476,S1,R0
7479,S5,R0
7481,S2,R0
7485,S1,R0
7493,S4,R0
7520,S4,R0
7533,S6,R0
7547,S5,R0
7556,S7,R0
7572,S9,R0
7582,S0,R0
7586,S9,R0
7590,S2,R0
7591,S6,R0
7598,S0,R0
7600,S8,R0
7601,S9,R0
7616,S0,R0
7629,S8,R0
7638,S6,R0
7639,S3,R0
7642,S3,R0
7671,S9,R0
7673,S4,R0
7674,S0,R0
7681,S0,R0
7687,S9,R0
7698,S4,R0
