ID,nodeID
20,R0
23,R0
39,R0
43,R0
45,R0
46,R0
57,R0
59,R0
68,R0
81,R0
104,R0
107,R0
112,R0
119,R0
121,R0
131,R0
140,R0
148,R0
163,R0
178,R0
180,R0
203,R0
213,R0
221,R0
224,R0
234,R0
254,R0
282,R0
284,R0
295,R0
299,R0
318,R0
332,R0
349,R0
353,R0
366,R0
375,R0
381,R0
388,R0
406,R0
410,R0
412,R0
429,R0
438,R0
442,R0
448,R0
451,R0
472,R0
478,R0
484,R0
490,R0
495,R0
511,R0
512,R0
530,R0
541,R0
542,R0
584,R0
593,R0
596,R0
605,R0
615,R0
621,R0
624,R0
626,R0
638,R0
639,R0
641,R0
642,R0
659,R0
660,R0
661,R0
662,R0
675,R0
680,R0
681,R0
699,R0
700,R0
705,R0
723,R0
726,R0
730,R0
733,R0
734,R0
748,R0
751,R0
796,R0
808,R0
809,R0
810,R0
819,R0
822,R0
825,R0
900,R0
902,R0
907,R0
912,R0
913,R0
930,R0
942,R0
958,R0
966,R0
981,R0
982,R0
984,R0
995,R0
38,S0
53,S0
65,S0
112,S0
137,S0
145,S0
151,S0
160,S0
183,S0
214,S0
215,S0
223,S0
229,S0
234,S0
236,S0
248,S0
258,S0
261,S0
269,S0
280,S0
291,S0
294,S0
297,S0
302,S0
310,S0
313,S0
316,S0
318,S0
333,S0
343,S0
363,S0
364,S0
367,S0
380,S0
391,S0
398,S0
400,S0
403,S0
440,S0
458,S0
463,S0
477,S0
480,S0
482,S0
500,S0
509,S0
514,S0
519,S0
521,S0
522,S0
530,S0
547,S0
581,S0
588,S0
617,S0
639,S0
640,S0
643,S0
644,S0
646,S0
655,S0
679,S0
680,S0
684,S0
689,S0
723,S0
724,S0
739,S0
740,S0
753,S0
778,S0
800,S0
802,S0
839,S0
849,S0
855,S0
860,S0
886,S0
887,S0
905,S0
924,S0
934,S0
946,S0
947,S0
952,S0
976,S0
978,S0
981,S0
995,S0
999,S0
3,R1
4,R1
6,R1
54,R1
61,R1
62,R1
65,R1
77,R1
80,R1
85,R1
98,R1
114,R1
128,R1
134,R1
154,R1
159,R1
172,R1
207,R1
210,R1
243,R1
246,R1
247,R1
248,R1
251,R1
258,R1
296,R1
313,R1
315,R1
319,R1
321,R1
343,R1
344,R1
378,R1
390,R1
397,R1
398,R1
400,R1
405,R1
411,R1
414,R1
419,R1
421,R1
424,R1
434,R1
436,R1
441,R1
462,R1
471,R1
481,R1
482,R1
494,R1
523,R1
534,R1
539,R1
549,R1
554,R1
556,R1
570,R1
586,R1
588,R1
601,R1
604,R1
610,R1
614,R1
631,R1
637,R1
674,R1
678,R1
682,R1
689,R1
703,R1
713,R1
718,R1
732,R1
745,R1
746,R1
763,R1
768,R1
769,R1
771,R1
781,R1
805,R1
811,R1
814,R1
872,R1
877,R1
878,R1
911,R1
914,R1
920,R1
923,R1
936,R1
937,R1
940,R1
960,R1
965,R1
973,R1
975,R1
983,R1
987,R1
994,R1
2,S1
3,S1
17,S1
21,S1
27,S1
28,S1
29,S1
56,S1
74,S1
97,S1
100,S1
104,S1
108,S1
110,S1
115,S1
126,S1
133,S1
139,S1
140,S1
163,S1
191,S1
199,S1
235,S1
257,S1
260,S1
262,S1
267,S1
274,S1
276,S1
282,S1
290,S1
295,S1
296,S1
306,S1
332,S1
357,S1
360,S1
362,S1
365,S1
369,S1
372,S1
375,S1
377,S1
383,S1
392,S1
393,S1
397,S1
425,S1
437,S1
441,S1
451,S1
455,S1
467,S1
493,S1
508,S1
511,S1
515,S1
531,S1
541,S1
575,S1
592,S1
603,S1
605,S1
612,S1
618,S1
622,S1
630,S1
666,S1
686,S1
690,S1
699,S1
701,S1
713,S1
730,S1
733,S1
735,S1
745,S1
758,S1
777,S1
782,S1
796,S1
813,S1
815,S1
825,S1
850,S1
869,S1
870,S1
891,S1
901,S1
913,S1
915,S1
926,S1
939,S1
958,S1
962,S1
964,S1
970,S1
971,S1
974,S1
983,S1
986,S1
1,R2
10,R2
37,R2
58,R2
63,R2
66,R2
87,R2
92,R2
113,R2
115,R2
123,R2
145,R2
171,R2
201,R2
217,R2
219,R2
222,R2
229,R2
237,R2
250,R2
255,R2
257,R2
263,R2
269,R2
272,R2
277,R2
285,R2
290,R2
294,R2
308,R2
309,R2
310,R2
335,R2
352,R2
380,R2
389,R2
395,R2
399,R2
404,R2
407,R2
408,R2
428,R2
430,R2
437,R2
452,R2
456,R2
475,R2
480,R2
486,R2
496,R2
527,R2
537,R2
547,R2
551,R2
560,R2
571,R2
577,R2
595,R2
603,R2
612,R2
627,R2
647,R2
648,R2
650,R2
669,R2
690,R2
702,R2
708,R2
714,R2
715,R2
725,R2
757,R2
773,R2
774,R2
776,R2
780,R2
803,R2
815,R2
818,R2
826,R2
835,R2
837,R2
846,R2
848,R2
851,R2
858,R2
868,R2
879,R2
883,R2
884,R2
887,R2
891,R2
895,R2
921,R2
938,R2
943,R2
945,R2
951,R2
955,R2
957,R2
974,R2
9,S2
20,S2
30,S2
32,S2
39,S2
42,S2
68,S2
83,S2
84,S2
85,S2
86,S2
102,S2
103,S2
117,S2
130,S2
135,S2
144,S2
147,S2
159,S2
173,S2
187,S2
188,S2
205,S2
220,S2
221,S2
226,S2
231,S2
265,S2
268,S2
273,S2
275,S2
277,S2
287,S2
293,S2
300,S2
301,S2
303,S2
308,S2
328,S2
330,S2
345,S2
346,S2
354,S2
358,S2
359,S2
379,S2
395,S2
401,S2
404,S2
406,S2
408,S2
413,S2
415,S2
422,S2
424,S2
431,S2
443,S2
466,S2
473,S2
487,S2
504,S2
525,S2
533,S2
535,S2
546,S2
551,S2
553,S2
557,S2
558,S2
563,S2
584,S2
598,S2
658,S2
706,S2
714,S2
720,S2
729,S2
747,S2
767,S2
784,S2
791,S2
792,S2
794,S2
822,S2
840,S2
845,S2
847,S2
852,S2
864,S2
877,S2
880,S2
907,S2
910,S2
912,S2
921,S2
938,S2
979,S2
990,S2
21,R3
34,R3
35,R3
38,R3
41,R3
50,R3
73,R3
78,R3
79,R3
83,R3
99,R3
108,R3
109,R3
116,R3
129,R3
141,R3
144,R3
146,R3
152,R3
157,R3
165,R3
184,R3
185,R3
186,R3
187,R3
202,R3
216,R3
218,R3
225,R3
232,R3
236,R3
239,R3
260,R3
264,R3
287,R3
316,R3
322,R3
326,R3
339,R3
341,R3
346,R3
350,R3
351,R3
355,R3
359,R3
360,R3
379,R3
