ID,nodeID
1007,R1
1008,R1
1018,R1
1041,R1
1063,R1
1069,R1
1072,R1
1073,R1
1081,R1
1085,R1
1090,R1
1097,R1
1131,R1
1132,R1
1151,R1
1152,R1
1171,R1
1188,R1
1198,R1
1207,R1
1208,R1
1210,R1
1212,R1
1226,R1
1228,R1
1229,R1
1237,R1
1238,R1
1244,R1
1251,R1
1258,R1
1274,R1
1286,R1
1296,R1
1311,R1
1313,R1
1325,R1
1347,R1
1351,R1
1365,R1
1373,R1
1399,R1
1408,R1
1409,R1
1413,R1
1416,R1
1427,R1
1434,R1
1437,R1
1446,R1
1449,R1
1451,R1
1470,R1
1478,R1
1482,R1
1484,R1
1489,R1
1502,R1
1518,R1
1522,R1
1525,R1
1526,R1
1527,R1
1545,R1
1567,R1
1574,R1
1590,R1
1607,R1
1615,R1
1620,R1
1627,R1
1628,R1
1629,R1
1631,R1
1653,R1
1677,R1
1679,R1
1681,R1
1705,R1
1711,R1
1732,R1
1759,R1
1771,R1
1776,R1
1789,R1
1804,R1
1805,R1
1811,R1
1813,R1
1817,R1
1818,R1
1823,R1
1840,R1
1846,R1
1865,R1
1867,R1
1869,R1
1881,R1
1887,R1
1892,R1
1895,R1
1898,R1
1900,R1
1938,R1
1953,R1
1964,R1
1972,R1
1978,R1
1000,S1
1030,S1
1033,S1
1049,S1
1065,S1
1070,S1
1084,S1
1086,S1
1100,S1
1106,S1
1115,S1
1118,S1
1135,S1
1233,S1
1238,S1
1253,S1
1273,S1
1282,S1
1304,S1
1305,S1
1308,S1
1310,S1
1311,S1
1318,S1
1326,S1
1335,S1
1344,S1
1351,S1
1358,S1
1394,S1
1406,S1
1407,S1
1411,S1
1424,S1
1432,S1
1438,S1
1439,S1
1451,S1
1462,S1
1465,S1
1466,S1
1470,S1
1479,S1
1487,S1
1508,S1
1511,S1
1521,S1
1536,S1
1578,S1
1579,S1
1582,S1
1589,S1
1610,S1
1618,S1
1648,S1
1653,S1
1676,S1
1681,S1
1682,S1
1692,S1
1693,S1
1731,S1
1733,S1
1746,S1
1772,S1
1776,S1
1777,S1
1779,S1
1784,S1
1793,S1
1798,S1
1806,S1
1830,S1
1838,S1
1842,S1
1853,S1
1858,S1
1887,S1
1924,S1
1930,S1
1945,S1
1946,S1
1948,S1
1988,S1
1997,S1
1022,R0
1029,R0
1031,R0
1042,R0
1058,R0
1077,R0
1080,R0
1083,R0
1091,R0
1092,R0
1118,R0
1120,R0
1130,R0
1135,R0
1167,R0
1173,R0
1196,R0
1209,R0
1214,R0
1256,R0
1259,R0
1269,R0
1270,R0
1276,R0
1298,R0
1300,R0
1306,R0
1312,R0
1318,R0
1328,R0
1344,R0
1345,R0
1370,R0
1374,R0
1377,R0
1381,R0
1389,R0
1394,R0
1403,R0
1410,R0
1418,R0
1426,R0
1462,R0
1468,R0
1479,R0
1490,R0
1491,R0
1493,R0
1507,R0
1515,R0
1534,R0
1542,R0
1544,R0
1570,R0
1572,R0
1601,R0
1605,R0
1610,R0
1614,R0
1619,R0
1633,R0
1639,R0
1645,R0
1647,R0
1648,R0
1666,R0
1672,R0
1680,R0
1685,R0
1689,R0
1700,R0
1701,R0
1709,R0
1716,R0
1718,R0
1725,R0
1754,R0
1757,R0
1758,R0
1768,R0
1779,R0
1816,R0
1830,R0
1831,R0
1843,R0
1854,R0
1874,R0
1880,R0
1894,R0
1896,R0
1902,R0
1904,R0
1908,R0
1913,R0
1925,R0
1939,R0
1952,R0
1954,R0
1960,R0
1961,R0
1970,R0
1973,R0
1974,R0
1991,R0
1003,S0
1010,S0
1013,S0
1015,S0
1029,S0
1031,S0
1043,S0
1073,S0
1075,S0
1079,S0
1083,S0
1093,S0
1112,S0
1143,S0
1153,S0
1165,S0
1177,S0
1185,S0
1198,S0
1208,S0
1220,S0
1223,S0
1224,S0
1236,S0
1239,S0
1261,S0
1267,S0
1269,S0
1274,S0
1285,S0
1294,S0
1316,S0
1331,S0
1334,S0
1341,S0
1346,S0
1352,S0
1355,S0
1361,S0
1371,S0
1380,S0
1390,S0
1391,S0
1397,S0
1410,S0
1415,S0
1425,S0
1440,S0
1444,S0
1460,S0
1478,S0
1480,S0
1491,S0
1503,S0
1514,S0
1518,S0
1530,S0
1531,S0
1541,S0
1542,S0
1549,S0
1557,S0
1559,S0
1568,S0
1588,S0
1605,S0
1617,S0
1619,S0
1624,S0
1650,S0
1655,S0
1664,S0
1668,S0
1669,S0
1673,S0
1675,S0
1687,S0
1703,S0
1720,S0
1727,S0
1729,S0
1750,S0
1752,S0
1773,S0
1804,S0
1809,S0
1811,S0
1812,S0
1833,S0
1834,S0
1840,S0
1841,S0
1876,S0
1880,S0
1881,S0
1894,S0
1907,S0
1922,S0
1926,S0
1934,S0
1944,S0
1954,S0
1956,S0
1973,S0
1012,R2
1019,R2
1020,R2
1021,R2
1025,R2
1035,R2
1044,R2
1086,R2
1093,R2
1098,R2
1109,R2
1112,R2
1127,R2
1129,R2
1144,R2
1159,R2
1163,R2
1178,R2
1181,R2
1201,R2
1215,R2
1223,R2
1252,R2
1265,R2
1281,R2
1284,R2
1290,R2
1299,R2
1305,R2
1330,R2
1336,R2
1340,R2
1349,R2
1355,R2
1358,R2
1364,R2
1383,R2
1393,R2
1417,R2
1457,R2
1461,R2
1483,R2
1488,R2
1499,R2
1513,R2
1519,R2
1523,R2
1535,R2
1546,R2
1547,R2
1550,R2
1559,R2
1561,R2
1566,R2
1569,R2
1582,R2
1632,R2
1637,R2
1662,R2
1670,R2
1687,R2
1698,R2
1714,R2
1724,R2
1730,R2
1748,R2
1756,R2
1767,R2
1780,R2
1787,R2
1792,R2
1825,R2
1827,R2
1828,R2
1838,R2
1839,R2
1845,R2
1850,R2
1862,R2
1866,R2
1901,R2
1906,R2
1917,R2
1918,R2
1934,R2
1945,R2
1947,R2
1950,R2
1980,R2
1986,R2
1992,R2
1995,R2
