ID,nodeID
6005,R6
6016,R6
6024,R6
6037,R6
6078,R6
6090,R6
6093,R6
6097,R6
6130,R6
6146,R6
6147,R6
6149,R6
6156,R6
6159,R6
6163,R6
6167,R6
6170,R6
6178,R6
6179,R6
6207,R6
6214,R6
6231,R6
6243,R6
6244,R6
6246,R6
6258,R6
6261,R6
6265,R6
6269,R6
6282,R6
6284,R6
6315,R6
6316,R6
6332,R6
6341,R6
6354,R6
6357,R6
6366,R6
6368,R6
6379,R6
6381,R6
6389,R6
6393,R6
6400,R6
6403,R6
6404,R6
6412,R6
6417,R6
6421,R6
6422,R6
6440,R6
6445,R6
6459,R6
6465,R6
6469,R6
6480,R6
6482,R6
6500,R6
6501,R6
6524,R6
6525,R6
6530,R6
6540,R6
6549,R6
6553,R6
6580,R6
6600,R6
6604,R6
6626,R6
6641,R6
6651,R6
6680,R6
6682,R6
6691,R6
6713,R6
6717,R6
6720,R6
6721,R6
6726,R6
6735,R6
6748,R6
6753,R6
6762,R6
6772,R6
6774,R6
6778,R6
6780,R6
6792,R6
6794,R6
6804,R6
6832,R6
6847,R6
6851,R6
6866,R6
6872,R6
6890,R6
6916,R6
6920,R6
6930,R6
6934,R6
6956,R6
6974,R6
6014,S6
6020,S6
6025,S6
6029,S6
6043,S6
6046,S6
6074,S6
6075,S6
6082,S6
6088,S6
6091,S6
6110,S6
6122,S6
6128,S6
6129,S6
6130,S6
6137,S6
6144,S6
6149,S6
6156,S6
6163,S6
6164,S6
6179,S6
6206,S6
6215,S6
6225,S6
6236,S6
6244,S6
6249,S6
6255,S6
6262,S6
6268,S6
6292,S6
6305,S6
6311,S6
6364,S6
6365,S6
6387,S6
6398,S6
6399,S6
6416,S6
6419,S6
6431,S6
6435,S6
6441,S6
6443,S6
6447,S6
6451,S6
6461,S6
6473,S6
6495,S6
6496,S6
6497,S6
6517,S6
6529,S6
6536,S6
6540,S6
6542,S6
6576,S6
6585,S6
6587,S6
6600,S6
6640,S6
6642,S6
6644,S6
6649,S6
6650,S6
6673,S6
6675,S6
6722,S6
6769,S6
6790,S6
6795,S6
6797,S6
6798,S6
6836,S6
6842,S6
6865,S6
6866,S6
6872,S6
6880,S6
6886,S6
6904,S6
6908,S6
6909,S6
6915,S6
6932,S6
6933,S6
6934,S6
6938,S6
6940,S6
6961,S6
6993,S6
6997,S6
6012,R0
6013,R0
6022,R0
6025,R0
6054,R0
6061,R0
6069,R0
6074,R0
6087,R0
6098,R0
6106,R0
6113,R0
6115,R0
6129,R0
6132,R0
6135,R0
6139,R0
6157,R0
6175,R0
6190,R0
6193,R0
6235,R0
6254,R0
6259,R0
6286,R0
6309,R0
6312,R0
6327,R0
6335,R0
6340,R0
6342,R0
6349,R0
6388,R0
6394,R0
6395,R0
6447,R0
6463,R0
6464,R0
6477,R0
6478,R0
6491,R0
6499,R0
6502,R0
6531,R0
6535,R0
6539,R0
6544,R0
6560,R0
6563,R0
6570,R0
6573,R0
6575,R0
6602,R0
6611,R0
6615,R0
6628,R0
6657,R0
6667,R0
6671,R0
6677,R0
6688,R0
6693,R0
6707,R0
6714,R0
6715,R0
6727,R0
6729,R0
6740,R0
6770,R0
6773,R0
6776,R0
6788,R0
6811,R0
6828,R0
6873,R0
6877,R0
6884,R0
6885,R0
6891,R0
6896,R0
6909,R0
6929,R0
6938,R0
6942,R0
6945,R0
6947,R0
6950,R0
6954,R0
6970,R0
6979,R0
6980,R0
6987,R0
6989,R0
6991,R0
6993,R0
6002,S0
6009,S0
6016,S0
6036,S0
6058,S0
6059,S0
6062,S0
6065,S0
6068,S0
6071,S0
6073,S0
6084,S0
6087,S0
6089,S0
6090,S0
6101,S0
6119,S0
6126,S0
6136,S0
6139,S0
6143,S0
6150,S0
6157,S0
6158,S0
6161,S0
6166,S0
6216,S0
6218,S0
6219,S0
6220,S0
6223,S0
6252,S0
6254,S0
6259,S0
6265,S0
6279,S0
6291,S0
6300,S0
6306,S0
6312,S0
6314,S0
6318,S0
6319,S0
6321,S0
6325,S0
6327,S0
6339,S0
6340,S0
6341,S0
6351,S0
6361,S0
6372,S0
6373,S0
6406,S0
6415,S0
6432,S0
6444,S0
6449,S0
6464,S0
6474,S0
6494,S0
6500,S0
6506,S0
6507,S0
6530,S0
6533,S0
6541,S0
6579,S0
6583,S0
6607,S0
6612,S0
6619,S0
6623,S0
6636,S0
6656,S0
6664,S0
6677,S0
6682,S0
6697,S0
6698,S0
6707,S0
6728,S0
6733,S0
6734,S0
6735,S0
6739,S0
6743,S0
6749,S0
6751,S0
6752,S0
6789,S0
6800,S0
6807,S0
6828,S0
6835,S0
6847,S0
6852,S0
6860,S0
6871,S0
6884,S0
6885,S0
6887,S0
6899,S0
6901,S0
6916,S0
6917,S0
6921,S0
6941,S0
6942,S0
6950,S0
6972,S0
6980,S0
6985,S0
6998,S0
6002,R1
6007,R1
6011,R1
6014,R1
6020,R1
6029,R1
6030,R1
6031,R1
6048,R1
6072,R1
6099,R1
6105,R1
6109,R1
6150,R1
6153,R1
6154,R1
6161,R1
6184,R1
6198,R1
6200,R1
6218,R1
6228,R1
6230,R1
6262,R1
6264,R1
6270,R1
6293,R1
6301,R1
6305,R1
6307,R1
6322,R1
6324,R1
6330,R1
6331,R1
6338,R1
6344,R1
6356,R1
6358,R1
6380,R1
6398,R1
6411,R1
6416,R1
6419,R1
6436,R1
6444,R1
6472,R1
6504,R1
6516,R1
6523,R1
6552,R1
6571,R1
6574,R1
6584,R1
6590,R1
6608,R1
6616,R1
6619,R1
6620,R1
6622,R1
6631,R1
6636,R1
6639,R1
6642,R1
6652,R1
6654,R1
6656,R1
6696,R1
6699,R1
6732,R1
6733,R1
6739,R1
6746,R1
6757,R1
6765,R1
6777,R1
6781,R1
6784,R1
6786,R1
6820,R1
6826,R1
6827,R1
6830,R1
6835,R1
6838,R1
6846,R1
6858,R1
6859,R1
6876,R1
6879,R1
6907,R1
6915,R1
6927,R1
6933,R1
6965,R1
6981,R1
6982,R1
6990,R1
6997,R1
6999,R1
6000,S1
6004,S1
6007,S1
6012,S1
6022,S1
6033,S1
6040,S1
6049,S1
6051,S1
6054,S1
6094,S1
6111,S1
6114,S1
6116,S1
6154,S1
6162,S1
6189,S1
6190,S1
6195,S1
6198,S1
6208,S1
6229,S1
6235,S1
6275,S1
6315,S1
6337,S1
6343,S1
6350,S1
6352,S1
6356,S1
6359,S1
6379,S1
6382,S1
6397,S1
6401,S1
6405,S1
6420,S1
6427,S1
6429,S1
6436,S1
6437,S1
6439,S1
6454,S1
6457,S1
6466,S1
6485,S1
6489,S1
6501,S1
6504,S1
6511,S1
6523,S1
6525,S1
6539,S1
6563,S1
6574,S1
6586,S1
6590,S1
6591,S1
6605,S1
6606,S1
6608,S1
6617,S1
6641,S1
6646,S1
6666,S1
6667,S1
6669,S1
6672,S1
6674,S1
6676,S1
6684,S1
6688,S1
6691,S1
6702,S1
6713,S1
6725,S1
6726,S1
6736,S1
6742,S1
6745,S1
6750,S1
6755,S1
6770,S1
6779,S1
6806,S1
6817,S1
6827,S1
6843,S1
6846,S1
6868,S1
6870,S1
6883,S1
6906,S1
6910,S1
6913,S1
6920,S1
6923,S1
6924,S1
6944,S1
6955,S1
6962,S1
6966,S1
6999,S1
6009,R2
6010,R2
6035,R2
6039,R2
6043,R2
6064,R2
