ID,sendTo,sentBy
9,S5,R4
16,S1,R4
16,S3,R4
16,S4,R4
33,S1,R4
33,S2,R4
33,S4,R4
42,S0,R4
42,S5,R4
43,S2,R4
43,S5,R4
44,S3,R4
45,S1,R4
45,S4,R4
45,S5,R4
79,S2,R4
79,S3,R4
102,S3,R4
102,S5,R4
123,S2,R4
123,S4,R4
155,S2,R4
155,S5,R4
165,S0,R4
165,S2,R4
165,S5,R4
174,S0,R4
203,S2,R4
203,S3,R4
203,S5,R4
209,S4,R4
211,S0,R4
211,S3,R4
211,S4,R4
216,S1,R4
216,S3,R4
217,S0,R4
217,S4,R4
228,S1,R4
228,S4,R4
231,S2,R4
231,S3,R4
231,S5,R4
235,S0,R4
235,S3,R4
246,S1,R4
246,S4,R4
246,S5,R4
264,S3,R4
264,S4,R4
266,S0,R4
266,S2,R4
266,S3,R4
277,S3,R4
277,S4,R4
277,S5,R4
285,S0,R4
285,S3,R4
306,S0,R4
306,S1,R4
306,S5,R4
307,S2,R4
307,S4,R4
307,S5,R4
334,S1,R4
334,S2,R4
334,S5,R4
373,S1,R4
373,S3,R4
373,S5,R4
381,S2,R4
381,S4,R4
416,S3,R4
416,S4,R4
416,S5,R4
425,S1,R4
425,S5,R4
427,S1,R4
427,S2,R4
441,S3,R4
441,S4,R4
456,S0,R4
456,S1,R4
456,S4,R4
469,S1,R4
469,S2,R4
474,S0,R4
474,S5,R4
480,S0,R4
480,S2,R4
480,S3,R4
485,S2,R4
485,S4,R4
508,S0,R4
508,S2,R4
510,S0,R4
510,S5,R4
515,S5,R4
538,S0,R4
538,S4,R4
538,S5,R4
554,S1,R4
554,S5,R4
565,S1,R4
568,S2,R4
568,S4,R4
569,S1,R4
569,S2,R4
569,S3,R4
581,S0,R4
585,S3,R4
586,S3,R4
586,S5,R4
594,S3,R4
598,S3,R4
598,S4,R4
598,S5,R4
610,S1,R4
610,S3,R4
610,S4,R4
620,S0,R4
620,S3,R4
620,S4,R4
628,S4,R4
628,S5,R4
631,S1,R4
631,S0,R4
631,S5,R4
637,S2,R4
637,S4,R4
637,S5,R4
655,S2,R4
655,S3,R4
655,S5,R4
662,S4,R4
662,S5,R4
666,S3,R4
666,S5,R4
681,S2,R4
681,S5,R4
684,S1,R4
684,S2,R4
684,S3,R4
691,S0,R4
691,S3,R4
709,S0,R4
709,S2,R4
728,S0,R4
728,S4,R4
738,S1,R4
738,S2,R4
750,S3,R4
750,S4,R4
750,S5,R4
751,S0,R4
751,S2,R4
751,S3,R4
780,S3,R4
780,S4,R4
793,S0,R4
793,S5,R4
814,S0,R4
814,S4,R4
827,S1,R4
827,S0,R4
834,S0,R4
834,S2,R4
834,S4,R4
835,S0,R4
835,S2,R4
850,S1,R4
850,S4,R4
862,S1,R4
862,S0,R4
862,S4,R4
872,S5,R4
876,S2,R4
876,S4,R4
876,S5,R4
889,S0,R4
889,S3,R4
908,S0,R4
908,S4,R4
908,S5,R4
922,S2,R4
922,S3,R4
949,S2,R4
963,S0,R4
963,S2,R4
967,S4,R4
988,S3,R4
988,S5,R4
992,S0,R4
992,S4,R4
992,S5,R4
993,S0,R4
993,S2,R4
993,S5,R4
1007,S0,R4
1007,S5,R4
1025,S0,R4
1025,S1,R4
1026,S2,R4
1026,S5,R4
1039,S2,R4
1039,S1,R4
1060,S3,R4
1060,S4,R4
1062,S2,R4
1062,S1,R4
1062,S5,R4
1063,S1,R4
1063,S4,R4
1064,S0,R4
1064,S5,R4
1072,S0,R4
1072,S3,R4
1072,S4,R4
1092,S1,R4
1092,S4,R4
1092,S5,R4
1107,S0,R4
1107,S5,R4
1137,S1,R4
1137,S5,R4
1149,S1,R4
1151,S1,R4
1151,S3,R4
1154,S3,R4
1154,S5,R4
1159,S2,R4
1159,S4,R4
1163,S2,R4
1163,S1,R4
1163,S5,R4
1166,S2,R4
1166,S0,R4
1171,S1,R4
1171,S5,R4
1182,S0,R4
1182,S3,R4
1225,S2,R4
1225,S1,R4
1225,S4,R4
1255,S3,R4
1255,S4,R4
1270,S0,R4
1270,S4,R4
1270,S5,R4
1272,S3,R4
1273,S2,R4
1273,S0,R4
1287,S4,R4
1287,S5,R4
1288,S1,R4
1288,S3,R4
1288,S4,R4
1289,S2,R4
1294,S2,R4
1294,S0,R4
1294,S4,R4
1296,S3,R4
1296,S5,R4
1311,S3,R4
1311,S4,R4
1327,S2,R4
1327,S5,R4
1329,S2,R4
1329,S0,R4
1329,S3,R4
1334,S2,R4
1334,S0,R4
1334,S5,R4
1337,S2,R4
1337,S1,R4
1337,S5,R4
1340,S2,R4
1340,S0,R4
1340,S4,R4
1343,S1,R4
1343,S3,R4
1343,S4,R4
1354,S3,R4
1354,S5,R4
1361,S4,R4
1370,S3,R4
1370,S5,R4
1373,S5,R4
1398,S4,R4
1401,S2,R4
1401,S0,R4
1403,S1,R4
1403,S4,R4
1403,S5,R4
1404,S0,R4
1404,S1,R4
1404,S5,R4
1415,S3,R4
1415,S5,R4
1417,S2,R4
1417,S1,R4
1417,S5,R4
1424,S1,R4
1424,S4,R4
1434,S2,R4
1434,S4,R4
1440,S2,R4
1440,S0,R4
1440,S1,R4
1441,S1,R4
1441,S5,R4
1443,S0,R4
1443,S4,R4
1443,S5,R4
1446,S2,R4
1446,S4,R4
1463,S4,R4
1472,S1,R4
1472,S3,R4
1472,S5,R4
1475,S2,R4
1484,S0,R4
1484,S1,R4
1484,S5,R4
1488,S2,R4
1488,S1,R4
1488,S3,R4
1491,S0,R4
1491,S1,R4
1516,S0,R4
1516,S1,R4
1516,S2,R4
1527,S3,R4
1527,S5,R4
1528,S3,R4
1528,S0,R4
1535,S3,R4
1535,S0,R4
1536,S0,R4
1536,S1,R4
1536,S2,R4
1537,S1,R4
1543,S3,R4
1543,S0,R4
1543,S2,R4
1549,S2,R4
1549,S4,R4
1559,S3,R4
1559,S4,R4
1559,S5,R4
1561,S3,R4
1561,S1,R4
1561,S5,R4
1571,S4,R4
1581,S1,R4
1581,S2,R4
1581,S4,R4
1582,S0,R4
1582,S4,R4
1593,S3,R4
1593,S0,R4
1593,S2,R4
1622,S0,R4
1622,S5,R4
1631,S0,R4
1649,S3,R4
1649,S5,R4
1653,S0,R4
1653,S2,R4
1670,S3,R4
1670,S2,R4
1671,S5,R4
1677,S3,R4
1677,S2,R4
1677,S5,R4
1685,S3,R4
1685,S2,R4
1695,S1,R4
1695,S2,R4
1695,S4,R4
1700,S3,R4
1700,S0,R4
1719,S0,R4
1733,S3,R4
1733,S4,R4
1742,S2,R4
1742,S4,R4
1758,S0,R4
1758,S5,R4
1777,S0,R4
1777,S4,R4
1818,S3,R4
1818,S0,R4
1829,S0,R4
1829,S1,R4
1829,S2,R4
1841,S0,R4
1841,S2,R4
1845,S0,R4
1845,S2,R4
1853,S3,R4
1853,S4,R4
1863,S3,R4
1863,S5,R4
1901,S5,R4
1915,S3,R4
1915,S5,R4
1930,S0,R4
1930,S2,R4
1930,S4,R4
1931,S3,R4
1931,S0,R4
1931,S4,R4
1937,S0,R4
1937,S5,R4
1945,S0,R4
1945,S1,R4
1945,S5,R4
1952,S2,R4
1952,S5,R4
1975,S3,R4
1975,S4,R4
1977,S3,R4
1977,S1,R4
1977,S5,R4
1991,S2,R4
1991,S4,R4
1994,S1,R4
1994,S4,R4
1994,S5,R4
1996,S0,R4
1996,S2,R4
2000,S2,R4
2000,S3,R4
2007,S0,R4
2007,S3,R4
2008,S4,R4
2010,S4,R4
2010,S0,R4
2010,S2,R4
2015,S4,R4
2015,S2,R4
2015,S5,R4
2017,S0,R4
2017,S1,R4
2028,S1,R4
2028,S2,R4
2049,S1,R4
2049,S2,R4
2052,S4,R4
2052,S2,R4
2052,S3,R4
2057,S0,R4
2057,S3,R4
2057,S5,R4
2065,S3,R4
2065,S5,R4
2071,S4,R4
2071,S3,R4
2088,S4,R4
2088,S3,R4
2097,S4,R4
2097,S1,R4
2097,S5,R4
2101,S4,R4
2101,S5,R4
2104,S1,R4
2104,S3,R4
2110,S1,R4
2110,S5,R4
2116,S0,R4
2116,S1,R4
2116,S3,R4
2126,S5,R4
2129,S4,R4
2129,S0,R4
2132,S1,R4
2132,S3,R4
2158,S4,R4
2158,S2,R4
2174,S0,R4
2174,S2,R4
2174,S3,R4
2188,S4,R4
2189,S4,R4
2189,S3,R4
2189,S5,R4
2194,S1,R4
2194,S2,R4
2200,S2,R4
2200,S5,R4
2209,S0,R4
2209,S2,R4
2223,S4,R4
2247,S0,R4
2247,S2,R4
2248,S4,R4
2248,S1,R4
2266,S1,R4
2266,S3,R4
2331,S4,R4
2331,S5,R4
2338,S0,R4
2338,S1,R4
2338,S5,R4
2355,S3,R4
2356,S0,R4
2356,S1,R4
2356,S3,R4
2370,S1,R4
2370,S5,R4
2380,S4,R4
2390,S5,R4
2392,S4,R4
2392,S3,R4
2406,S4,R4
2406,S0,R4
2414,S0,R4
2414,S2,R4
2423,S0,R4
2423,S1,R4
2423,S3,R4
2427,S1,R4
2427,S2,R4
2427,S3,R4
2439,S3,R4
2440,S4,R4
2440,S2,R4
2444,S1,R4
2444,S2,R4
2447,S4,R4
2447,S2,R4
2448,S3,R4
2448,S5,R4
2453,S3,R4
2461,S3,R4
2461,S5,R4
2466,S4,R4
2466,S2,R4
2468,S0,R4
2468,S3,R4
2482,S4,R4
2482,S2,R4
2495,S4,R4
2495,S1,R4
2495,S2,R4
2517,S0,R4
2517,S2,R4
2517,S3,R4
2520,S0,R4
2520,S1,R4
2520,S3,R4
2531,S3,R4
2557,S1,R4
2557,S2,R4
2559,S1,R4
2559,S4,R4
2583,S0,R4
2583,S4,R4
2595,S5,R4
2597,S5,R4
2597,S3,R4
2601,S1,R4
2601,S2,R4
2601,S3,R4
2611,S5,R4
2611,S1,R4
2611,S4,R4
2617,S5,R4
2617,S0,R4
2617,S1,R4
2623,S1,R4
2623,S2,R4
2625,S0,R4
2625,S3,R4
2628,S5,R4
2628,S2,R4
2628,S3,R4
2658,S5,R4
2658,S3,R4
2658,S4,R4
2664,S5,R4
2664,S2,R4
2665,S2,R4
2665,S3,R4
2665,S4,R4
2670,S5,R4
2670,S1,R4
2671,S3,R4
2671,S4,R4
2690,S5,R4
2690,S1,R4
2690,S4,R4
2696,S5,R4
2696,S0,R4
2715,S5,R4
2715,S2,R4
2719,S3,R4
2719,S4,R4
2720,S0,R4
2720,S1,R4
2720,S3,R4
2745,S1,R4
2745,S2,R4
2762,S1,R4
2762,S3,R4
2762,S4,R4
2765,S3,R4
2774,S5,R4
2775,S2,R4
2775,S3,R4
2786,S5,R4
2794,S5,R4
2794,S0,R4
2794,S2,R4
2798,S5,R4
2798,S0,R4
2800,S5,R4
2800,S1,R4
2809,S0,R4
2809,S4,R4
2810,S0,R4
2810,S1,R4
