ID,payload,sendTo
3,Olga,S4
10,Rita,S1
10,Rita,S2
10,Rita,S3
16,Wilbert,S1
16,Wilbert,S4
20,Toccara,S5
21,William,S0
21,William,S3
21,William,S5
22,Jon,S0
22,Jon,S3
23,Jon,S0
23,Jon,S1
23,Jon,S2
24,Crystal,S2
24,Crystal,S3
24,Crystal,S5
28,George,S0
30,"Leroy,Jordan",S0
30,"Leroy,Jordan",S1
30,"Leroy,Jordan",S3
33,Sarah,S2
33,Sarah,S3
33,Sarah,S4
41,Johnnie,S3
41,Johnnie,S4
41,Johnnie,S5
43,Veronica,S3
43,Veronica,S4
45,Kristina,S1
45,Kristina,S3
47,Anne,S0
47,Anne,S1
47,Anne,S4
48,Moira,S0
48,Moira,S4
49,Ella,S5
54,Stevie,S0
54,Stevie,S3
55,Tianna,S0
55,Tianna,S1
55,Tianna,S4
55,Tianna,S5
56,Jane,S3
56,Jane,S5
57,"Edna,Marie",S0
57,"Edna,Marie",S3
57,"Edna,Marie",S4
60,Lorene,S1
60,Lorene,S4
66,Arlene,S1
66,Arlene,S3
66,Arlene,S5
68,Leann,S0
68,Leann,S1
71,"Sheila,Misty",S1
71,"Sheila,Misty",S2
71,"Sheila,Misty",S4
71,"Sheila,Misty",S5
75,"Leroy,Margarita",S0
75,"Leroy,Margarita",S2
78,"Kathleen,Pamela",S1
78,"Kathleen,Pamela",S3
78,"Kathleen,Pamela",S4
89,Tara,S1
89,Tara,S3
89,Tara,S4
94,Virginia,S1
94,Virginia,S3
94,Virginia,S5
97,Dale,S1
97,Dale,S4
97,Dale,S5
99,Luis,S3
100,Pearlie,S2
100,Pearlie,S4
106,Marian,S0
106,Marian,S1
106,Marian,S3
106,Marian,S5
111,Gary,S2
111,Gary,S3
113,Paul,S0
113,Paul,S1
118,Dawn,S1
118,Dawn,S3
127,Vannesa,S3
128,"Dina,David",S2
128,"Dina,David",S3
129,"Bill,Ana",S0
129,"Bill,Ana",S1
129,"Bill,Ana",S2
132,Krystal,S0
132,Krystal,S2
132,Krystal,S4
139,Anthony,S2
139,Anthony,S5
144,"Lori,Everett",S2
144,"Lori,Everett",S4
147,"Berenice,Harry",S2
147,"Berenice,Harry",S5
152,Justine,S2
152,Justine,S5
153,Ruth,S0
153,Ruth,S1
153,Ruth,S3
153,Ruth,S4
156,Michael,S0
159,Edward,S1
159,Edward,S2
159,Edward,S4
160,"Frederick,Heather",S0
160,"Frederick,Heather",S2
160,"Frederick,Heather",S3
160,"Frederick,Heather",S5
172,Robert,S0
172,Robert,S1
172,Robert,S3
172,Robert,S4
173,Owen,S4
173,Owen,S5
175,Johnny,S3
175,Johnny,S4
178,Linsey,S2
178,Linsey,S4
180,Paula,S1
180,Paula,S2
180,Paula,S4
182,Precious,S1
182,Precious,S3
184,Amy,S1
184,Amy,S3
184,Amy,S4
187,Michael,S2
187,Michael,S5
188,Eloise,S0
188,Eloise,S1
188,Eloise,S5
190,Kindra,S0
190,Kindra,S2
191,Valerie,S1
195,"Michael,Kari,Rosa",S1
195,"Michael,Kari,Rosa",S3
195,"Michael,Kari,Rosa",S4
196,Jessie,S1
196,Jessie,S2
201,"Bonnie,David",S0
201,"Bonnie,David",S3
201,"Bonnie,David",S4
206,Raymond,S3
206,Raymond,S4
207,Matthew,S2
207,Matthew,S5
211,"Cindy,Kim",S1
211,"Cindy,Kim",S2
216,William,S3
216,William,S4
218,Linda,S2
218,Linda,S3
218,Linda,S5
220,"Edward,Robert",S0
220,"Edward,Robert",S1
220,"Edward,Robert",S5
227,"Edna,Elizabeth",S2
227,"Edna,Elizabeth",S4
230,Kathy,S1
230,Kathy,S2
230,Kathy,S3
232,Patty,S1
232,Patty,S2
232,Patty,S3
232,Patty,S4
237,Rodney,S1
237,Rodney,S4
239,Raymond,S0
239,Raymond,S2
239,Raymond,S3
239,Raymond,S5
242,Edward,S4
243,Robert,S0
243,Robert,S1
243,Robert,S3
246,Teresa,S2
246,Teresa,S3
252,Krystal,S0
252,Krystal,S3
252,Krystal,S4
260,Debra,S1
260,Debra,S5
261,"Erin,Edward",S3
261,"Erin,Edward",S4
264,"Patsy,Gary",S0
264,"Patsy,Gary",S5
267,Jeremy,S2
267,Jeremy,S3
267,Jeremy,S5
268,"Belinda,Jennifer",S0
268,"Belinda,Jennifer",S2
269,Laura,S3
280,Wanda,S3
282,Mitchell,S0
282,Mitchell,S1
285,"Danny,Courtney",S1
285,"Danny,Courtney",S2
285,"Danny,Courtney",S4
287,Clarence,S1
287,Clarence,S4
293,Joseph,S4
295,Jennifer,S0
295,Jennifer,S4
295,Jennifer,S5
297,Douglas,S1
297,Douglas,S4
299,Ashley,S0
299,Ashley,S3
300,Jessica,S2
300,Jessica,S3
306,Rogelio,S0
306,Rogelio,S3
306,Rogelio,S4
308,Dennis,S1
308,Dennis,S3
308,Dennis,S4
315,Elizabeth,S2
315,Elizabeth,S5
317,Teresa,S0
317,Teresa,S2
322,Barry,S0
322,Barry,S1
325,Ramon,S5
326,Lisa,S3
326,Lisa,S4
329,"James,Joanne",S2
329,"James,Joanne",S3
329,"James,Joanne",S4
332,Angela,S5
333,"Donald,Katherine",S0
333,"Donald,Katherine",S1
338,Cynthia,S2
338,Cynthia,S3
340,Charlene,S0
340,Charlene,S1
340,Charlene,S2
346,Esteban,S0
346,Esteban,S2
346,Esteban,S5
349,Scott,S0
349,Scott,S4
353,Jaime,S0
353,Jaime,S3
354,"Tameika,Anne",S1
354,"Tameika,Anne",S3
355,Anna,S1
355,Anna,S2
355,Anna,S3
355,Anna,S4
356,"John,Cyndi,Eric",S1
356,"John,Cyndi,Eric",S3
356,"John,Cyndi,Eric",S4
357,David,S1
357,David,S5
361,Olga,S2
361,Olga,S5
362,Thomas,S0
362,Thomas,S1
362,Thomas,S4
364,Norma,S0
364,Norma,S4
366,Jennifer,S0
366,Jennifer,S4
366,Jennifer,S5
369,Faith,S0
369,Faith,S1
369,Faith,S3
369,Faith,S5
370,Mayra,S1
373,Raymond,S0
374,Jeffrey,S0
374,Jeffrey,S3
374,Jeffrey,S4
377,Christopher,S3
377,Christopher,S4
378,Deb,S1
378,Deb,S2
386,Garnet,S1
386,Garnet,S4
387,Dana,S1
387,Dana,S4
398,Cynthia,S0
398,Cynthia,S4
399,Ashley,S1
399,Ashley,S2
399,Ashley,S5
400,Penny,S1
400,Penny,S5
406,Janet,S1
408,Elaine,S0
408,Elaine,S1
408,Elaine,S4
412,Antonio,S2
412,Antonio,S5
413,Mitchell,S0
413,Mitchell,S4
414,Dennis,S2
414,Dennis,S4
415,"John,Susan",S1
415,"John,Susan",S2
415,"John,Susan",S5
418,Jennifer,S0
418,Jennifer,S1
418,Jennifer,S3
427,Shelly,S1
427,Shelly,S2
431,Violet,S0
431,Violet,S1
431,Violet,S3
433,Alan,S2
440,Andrea,S1
440,Andrea,S3
440,Andrea,S4
445,Jose,S0
445,Jose,S2
446,Rose,S1
446,Rose,S2
446,Rose,S5
447,Sara,S0
447,Sara,S2
447,Sara,S4
447,Sara,S5
448,Barbara,S2
448,Barbara,S3
449,"Frank,Kim",S2
449,"Frank,Kim",S3
449,"Frank,Kim",S4
449,"Frank,Kim",S5
451,Michael,S3
451,Michael,S4
451,Michael,S5
453,"Eddie,James",S2
453,"Eddie,James",S4
453,"Eddie,James",S5
463,Michelle,S0
463,Michelle,S3
464,Tony,S1
464,Tony,S2
465,"Jeffrey,Kristin",S1
465,"Jeffrey,Kristin",S5
466,Anthony,S0
466,Anthony,S1
466,Anthony,S4
467,"Kelly,Jack",S1
467,"Kelly,Jack",S2
467,"Kelly,Jack",S3
468,Alex,S2
468,Alex,S3
469,Kathleen,S3
469,Kathleen,S4
475,Frank,S1
475,Frank,S4
479,Jessica,S1
480,Patrick,S0
480,Patrick,S3
480,Patrick,S4
483,Donald,S0
483,Donald,S3
483,Donald,S4
483,Donald,S5
486,Henry,S0
486,Henry,S5
491,Meaghan,S3
491,Meaghan,S5
492,Karin,S2
492,Karin,S3
492,Karin,S5
494,Jose,S2
494,Jose,S5
495,Carlota,S0
495,Carlota,S1
495,Carlota,S2
495,Carlota,S5
496,Susan,S5
498,Jose,S0
498,Jose,S2
500,Adrianne,S3
500,Adrianne,S4
505,Luann,S1
505,Luann,S4
505,Luann,S5
506,Shane,S4
514,Vernon,S0
514,Vernon,S2
514,Vernon,S5
515,Kaci,S3
515,Kaci,S4
516,Lydia,S2
516,Lydia,S3
521,Jay,S1
521,Jay,S0
521,Jay,S3
524,Pamela,S0
524,Pamela,S2
524,Pamela,S4
528,Yvonne,S3
528,Yvonne,S4
532,Lucy,S0
532,Lucy,S2
532,Lucy,S5
534,Rico,S1
534,Rico,S2
534,Rico,S4
538,Jaime,S2
543,"Mario,Jo",S1
543,"Mario,Jo",S2
545,Mary,S3
548,"Michael,Anneliese",S1
548,"Michael,Anneliese",S2
548,"Michael,Anneliese",S4
548,"Michael,Anneliese",S5
554,Darrell,S0
554,Darrell,S2
554,Darrell,S5
555,Charles,S1
561,Julio,S2
563,Mary,S0
563,Mary,S3
564,Andy,S0
565,Tina,S2
565,Tina,S3
565,Tina,S4
575,Vivian,S4
575,Vivian,S5
577,"Maria,Becky",S0
578,Elizabeth,S1
578,Elizabeth,S2
578,Elizabeth,S5
579,Brenda,S3
579,Brenda,S5
582,Margaret,S2
582,Margaret,S4
582,Margaret,S5
583,Osvaldo,S0
583,Osvaldo,S2
583,Osvaldo,S3
583,Osvaldo,S4
584,Lydia,S2
584,Lydia,S3
584,Lydia,S4
588,William,S2
588,William,S3
588,William,S4
590,Deborah,S1
591,Michael,S0
591,Michael,S5
594,Anthony,S4
594,Anthony,S5
596,"Frank,Robert",S1
596,"Frank,Robert",S2
596,"Frank,Robert",S4
599,Brenda,S2
599,Brenda,S5
601,Michelle,S1
607,Brian,S1
607,Brian,S0
607,Brian,S2
608,Lou,S1
608,Lou,S3
608,Lou,S4
608,Lou,S5
609,"Thomas,Keith",S2
609,"Thomas,Keith",S3
609,"Thomas,Keith",S5
611,Jeremy,S0
611,Jeremy,S2
611,Jeremy,S4
612,Joseph,S1
613,Samantha,S0
613,Samantha,S2
614,Ira,S1
614,Ira,S2
614,Ira,S4
619,Lisa,S0
622,Gary,S2
624,Ricky,S0
624,Ricky,S3
624,Ricky,S4
626,Ronnie,S3
626,Ronnie,S4
629,Kevin,S0
629,Kevin,S2
629,Kevin,S5
631,Walter,S3
633,Valeria,S3
633,Valeria,S5
636,"Blake,Dale,Melissa",S1
636,"Blake,Dale,Melissa",S5
638,Christopher,S0
638,Christopher,S3
638,Christopher,S4
639,"Charlie,Virginia",S4
640,Martha,S2
640,Martha,S5
649,Jason,S2
649,Jason,S4
655,Frank,S4
655,Frank,S5
657,Giovanni,S1
658,Judy,S0
658,Judy,S2
659,Maxine,S3
659,Maxine,S4
659,Maxine,S5
665,Norman,S0
665,Norman,S2
674,Christian,S0
674,Christian,S5
675,Charles,S1
675,Charles,S2
675,Charles,S5
676,Felicia,S2
676,Felicia,S4
679,Dallas,S0
679,Dallas,S4
