ID,nodeID
5000,R5
5006,R5
5010,R5
5035,R5
5043,R5
5050,R5
5056,R5
5062,R5
5086,R5
5090,R5
5107,R5
5110,R5
5114,R5
5117,R5
5138,R5
5147,R5
5152,R5
5155,R5
5156,R5
5164,R5
5182,R5
5189,R5
5194,R5
5195,R5
5214,R5
5216,R5
5221,R5
5234,R5
5249,R5
5279,R5
5283,R5
5295,R5
5309,R5
5312,R5
5320,R5
5340,R5
5344,R5
5351,R5
5355,R5
5366,R5
5379,R5
5380,R5
5393,R5
5409,R5
5412,R5
5418,R5
5434,R5
5446,R5
5452,R5
5459,R5
5467,R5
5469,R5
5480,R5
5481,R5
5487,R5
5490,R5
5494,R5
5500,R5
5511,R5
5513,R5
5514,R5
5517,R5
5520,R5
5522,R5
5524,R5
5538,R5
5558,R5
5589,R5
5606,R5
5615,R5
5619,R5
5640,R5
5644,R5
5647,R5
5665,R5
5673,R5
5677,R5
5690,R5
5705,R5
5706,R5
5716,R5
5718,R5
5723,R5
5727,R5
5735,R5
5737,R5
5740,R5
5752,R5
5763,R5
5769,R5
5773,R5
5794,R5
5797,R5
5812,R5
5818,R5
5828,R5
5857,R5
5886,R5
5891,R5
5895,R5
5913,R5
5914,R5
5916,R5
5921,R5
5923,R5
5926,R5
5931,R5
5939,R5
5941,R5
5942,R5
5948,R5
5968,R5
5970,R5
5973,R5
5976,R5
5986,R5
5987,R5
5995,R5
5001,S5
5006,S5
5007,S5
5015,S5
5020,S5
5026,S5
5031,S5
5059,S5
5062,S5
5069,S5
5074,S5
5078,S5
5093,S5
5101,S5
5108,S5
5110,S5
5111,S5
5132,S5
5141,S5
5167,S5
5170,S5
5188,S5
5238,S5
5240,S5
5246,S5
5247,S5
5269,S5
5284,S5
5299,S5
5315,S5
5339,S5
5346,S5
5374,S5
5376,S5
5387,S5
5397,S5
5400,S5
5443,S5
5451,S5
5452,S5
5462,S5
5463,S5
5471,S5
5474,S5
5481,S5
5484,S5
5492,S5
5509,S5
5514,S5
5517,S5
5530,S5
5535,S5
5548,S5
5551,S5
5566,S5
5570,S5
5571,S5
5581,S5
5588,S5
5592,S5
5607,S5
5662,S5
5672,S5
5681,S5
5694,S5
5697,S5
5704,S5
5712,S5
5718,S5
5719,S5
5744,S5
5747,S5
5749,S5
5766,S5
5773,S5
5787,S5
5789,S5
5797,S5
5799,S5
5813,S5
5815,S5
5816,S5
5828,S5
5837,S5
5853,S5
5855,S5
5856,S5
5858,S5
5865,S5
5873,S5
5877,S5
5887,S5
5920,S5
5921,S5
5935,S5
5956,S5
5958,S5
5967,S5
5976,S5
5023,R0
5025,R0
5028,R0
5029,R0
5039,R0
5049,R0
5058,R0
5060,R0
5074,R0
5075,R0
5087,R0
5095,R0
5158,R0
5163,R0
5167,R0
5175,R0
