ID,sendTo,sentBy
1000,2,R0
1001,2,R0
1002,2,R0
1007,2,R0
1009,2,R0
1013,2,R0
1014,2,R0
1017,2,R0
1018,2,R0
1019,2,R0
1021,2,R0
1024,2,R0
1025,2,R0
1026,2,R0
1028,2,R0
1030,2,R0
1031,2,R0
1034,2,R0
1035,2,R0
1042,2,R0
1043,2,R0
1045,2,R0
1049,2,R0
1051,2,R0
1052,2,R0
1053,2,R0
1055,2,R0
1058,2,R0
1060,2,R0
1064,2,R0
1067,2,R0
1070,2,R0
1072,2,R0
1073,2,R0
1077,2,R0
1078,2,R0
1080,2,R0
1084,2,R0
1086,2,R0
1087,2,R0
1097,2,R0
1106,2,R0
1110,2,R0
1114,2,R0
1115,2,R0
1116,2,R0
1117,2,R0
1118,2,R0
1119,2,R0
1122,2,R0
1127,2,R0
1128,2,R0
1129,2,R0
1132,2,R0
1139,2,R0
1140,2,R0
1146,2,R0
1147,2,R0
1150,2,R0
1153,2,R0
1155,2,R0
1156,2,R0
1157,2,R0
1158,2,R0
1159,2,R0
1161,2,R0
1165,2,R0
1171,2,R0
1174,2,R0
1178,2,R0
1180,2,R0
1182,2,R0
1183,2,R0
1184,2,R0
1187,2,R0
1188,2,R0
1189,2,R0
1191,2,R0
1193,2,R0
1197,2,R0
1200,2,R0
1202,2,R0
1204,2,R0
1207,2,R0
1208,2,R0
1209,2,R0
1212,2,R0
1220,2,R0
1222,2,R0
1224,2,R0
1234,2,R0
1235,2,R0
1236,2,R0
1238,2,R0
1241,2,R0
1243,2,R0
1246,2,R0
1248,2,R0
1250,2,R0
1253,2,R0
1254,2,R0
1256,2,R0
1257,2,R0
1258,2,R0
1262,2,R0
1266,2,R0
1271,2,R0
1272,2,R0
1273,2,R0
1278,2,R0
1279,2,R0
1280,2,R0
1282,2,R0
1286,2,R0
1289,2,R0
1295,2,R0
1297,2,R0
1306,2,R0
1318,2,R0
1323,2,R0
1324,2,R0
1325,2,R0
1332,2,R0
1333,2,R0
1336,2,R0
1338,2,R0
1342,2,R0
1343,2,R0
1348,2,R0
1349,2,R0
1350,2,R0
1351,2,R0
1360,2,R0
1363,2,R0
1367,2,R0
1369,2,R0
1370,2,R0
1375,2,R0
1380,2,R0
1381,2,R0
1382,2,R0
1383,2,R0
1386,2,R0
1390,2,R0
1391,2,R0
1392,2,R0
1394,2,R0
1395,2,R0
1398,2,R0
1407,2,R0
1410,2,R0
1413,2,R0
1416,2,R0
1419,2,R0
1420,2,R0
1422,2,R0
1426,2,R0
1427,2,R0
1429,2,R0
1431,2,R0
1434,2,R0
1436,2,R0
1440,2,R0
1442,2,R0
1444,2,R0
1461,2,R0
1462,2,R0
1464,2,R0
1465,2,R0
1467,2,R0
1471,2,R0
1481,2,R0
1483,2,R0
1484,2,R0
1494,2,R0
1499,2,R0
1001,2,S0
1003,2,S0
1005,2,S0
1007,2,S0
1009,2,S0
1018,2,S0
1019,2,S0
1020,2,S0
1024,2,S0
1025,2,S0
1026,2,S0
1028,2,S0
1031,2,S0
1032,2,S0
1036,2,S0
1038,2,S0
1041,2,S0
1043,2,S0
1049,2,S0
1050,2,S0
1052,2,S0
1056,2,S0
1058,2,S0
1061,2,S0
1066,2,S0
1069,2,S0
1077,2,S0
1079,2,S0
1081,2,S0
1083,2,S0
1084,2,S0
1085,2,S0
1088,2,S0
1090,2,S0
1097,2,S0
1099,2,S0
1100,2,S0
1109,2,S0
1115,2,S0
1117,2,S0
1123,2,S0
1124,2,S0
1128,2,S0
1129,2,S0
1130,2,S0
1134,2,S0
1135,2,S0
1136,2,S0
1138,2,S0
1139,2,S0
1140,2,S0
1142,2,S0
1143,2,S0
1144,2,S0
1145,2,S0
1146,2,S0
1151,2,S0
1154,2,S0
1155,2,S0
1156,2,S0
1158,2,S0
1171,2,S0
1172,2,S0
1173,2,S0
1179,2,S0
1180,2,S0
1181,2,S0
1183,2,S0
1184,2,S0
1187,2,S0
1189,2,S0
1192,2,S0
1197,2,S0
