ID,sendTo,sentBy
1,0,R2
2,0,R2
4,0,R2
6,0,R2
7,0,R2
8,0,R2
10,0,R2
11,0,R2
12,0,R2
14,0,R2
17,0,R2
19,0,R2
25,0,R2
27,0,R2
30,0,R2
36,0,R2
37,0,R2
38,0,R2
41,0,R2
43,0,R2
46,0,R2
48,0,R2
51,0,R2
53,0,R2
54,0,R2
56,0,R2
57,0,R2
67,0,R2
71,0,R2
74,0,R2
75,0,R2
77,0,R2
82,0,R2
84,0,R2
92,0,R2
93,0,R2
94,0,R2
95,0,R2
96,0,R2
101,0,R2
102,0,R2
106,0,R2
109,0,R2
110,0,R2
113,0,R2
117,0,R2
119,0,R2
120,0,R2
121,0,R2
123,0,R2
124,0,R2
126,0,R2
128,0,R2
134,0,R2
137,0,R2
140,0,R2
142,0,R2
143,0,R2
148,0,R2
154,0,R2
158,0,R2
160,0,R2
162,0,R2
163,0,R2
167,0,R2
169,0,R2
170,0,R2
172,0,R2
173,0,R2
176,0,R2
177,0,R2
178,0,R2
180,0,R2
182,0,R2
184,0,R2
186,0,R2
187,0,R2
190,0,R2
192,0,R2
198,0,R2
208,0,R2
220,0,R2
223,0,R2
225,0,R2
226,0,R2
228,0,R2
229,0,R2
233,0,R2
237,0,R2
238,0,R2
239,0,R2
244,0,R2
249,0,R2
251,0,R2
252,0,R2
253,0,R2
257,0,R2
259,0,R2
271,0,R2
275,0,R2
276,0,R2
278,0,R2
279,0,R2
282,0,R2
289,0,R2
292,0,R2
298,0,R2
299,0,R2
302,0,R2
303,0,R2
304,0,R2
305,0,R2
307,0,R2
308,0,R2
310,0,R2
313,0,R2
314,0,R2
315,0,R2
318,0,R2
321,0,R2
324,0,R2
328,0,R2
330,0,R2
332,0,R2
336,0,R2
339,0,R2
342,0,R2
344,0,R2
345,0,R2
346,0,R2
347,0,R2
348,0,R2
352,0,R2
358,0,R2
362,0,R2
366,0,R2
370,0,R2
373,0,R2
375,0,R2
376,0,R2
377,0,R2
378,0,R2
379,0,R2
381,0,R2
382,0,R2
386,0,R2
389,0,R2
390,0,R2
391,0,R2
392,0,R2
393,0,R2
395,0,R2
398,0,R2
399,0,R2
400,0,R2
402,0,R2
403,0,R2
410,0,R2
411,0,R2
414,0,R2
415,0,R2
416,0,R2
418,0,R2
421,0,R2
423,0,R2
424,0,R2
426,0,R2
428,0,R2
432,0,R2
435,0,R2
437,0,R2
438,0,R2
443,0,R2
444,0,R2
448,0,R2
451,0,R2
453,0,R2
456,0,R2
457,0,R2
459,0,R2
463,0,R2
468,0,R2
475,0,R2
480,0,R2
482,0,R2
484,0,R2
486,0,R2
500,1,R2
502,1,R2
503,1,R2
504,1,R2
509,1,R2
512,1,R2
514,1,R2
517,1,R2
519,1,R2
522,1,R2
523,1,R2
524,1,R2
527,1,R2
529,1,R2
530,1,R2
531,1,R2
533,1,R2
535,1,R2
536,1,R2
541,1,R2
542,1,R2
548,1,R2
551,1,R2
552,1,R2
553,1,R2
558,1,R2
559,1,R2
564,1,R2
565,1,R2
568,1,R2
569,1,R2
570,1,R2
576,1,R2
583,1,R2
584,1,R2
588,1,R2
590,1,R2
591,1,R2
592,1,R2
593,1,R2
600,1,R2
602,1,R2
604,1,R2
606,1,R2
607,1,R2
608,1,R2
610,1,R2
611,1,R2
612,1,R2
614,1,R2
615,1,R2
616,1,R2
617,1,R2
618,1,R2
619,1,R2
624,1,R2
628,1,R2
638,1,R2
641,1,R2
651,1,R2
654,1,R2
656,1,R2
662,1,R2
665,1,R2
667,1,R2
668,1,R2
671,1,R2
673,1,R2
677,1,R2
685,1,R2
689,1,R2
692,1,R2
693,1,R2
696,1,R2
701,1,R2
705,1,R2
707,1,R2
708,1,R2
711,1,R2
712,1,R2
717,1,R2
725,1,R2
731,1,R2
732,1,R2
733,1,R2
734,1,R2
738,1,R2
741,1,R2
742,1,R2
743,1,R2
746,1,R2
747,1,R2
750,1,R2
752,1,R2
753,1,R2
757,1,R2
758,1,R2
762,1,R2
763,1,R2
764,1,R2
765,1,R2
766,1,R2
767,1,R2
771,1,R2
775,1,R2
778,1,R2
780,1,R2
781,1,R2
789,1,R2
793,1,R2
795,1,R2
800,1,R2
804,1,R2
805,1,R2
806,1,R2
809,1,R2
810,1,R2
811,1,R2
818,1,R2
819,1,R2
820,1,R2
821,1,R2
823,1,R2
825,1,R2
826,1,R2
830,1,R2
837,1,R2
839,1,R2
842,1,R2
848,1,R2
851,1,R2
853,1,R2
854,1,R2
858,1,R2
861,1,R2
862,1,R2
865,1,R2
877,1,R2
886,1,R2
889,1,R2
892,1,R2
893,1,R2
896,1,R2
897,1,R2
898,1,R2
900,1,R2
901,1,R2
904,1,R2
905,1,R2
907,1,R2
908,1,R2
915,1,R2
917,1,R2
919,1,R2
924,1,R2
925,1,R2
929,1,R2
930,1,R2
931,1,R2
933,1,R2
938,1,R2
939,1,R2
946,1,R2
947,1,R2
953,1,R2
956,1,R2
963,1,R2
965,1,R2
966,1,R2
969,1,R2
970,1,R2
972,1,R2
975,1,R2
978,1,R2
981,1,R2
982,1,R2
984,1,R2
987,1,R2
990,1,R2
993,1,R2
995,1,R2
1501,3,R2
1502,3,R2
1503,3,R2
1508,3,R2
1512,3,R2
1515,3,R2
1518,3,R2
1523,3,R2
1524,3,R2
1525,3,R2
1526,3,R2
1528,3,R2
1529,3,R2
1533,3,R2
1534,3,R2
1537,3,R2
1538,3,R2
1542,3,R2
1543,3,R2
1551,3,R2
