ID,nodeID
2500,R5
2504,R5
2507,R5
2508,R5
2509,R5
2510,R5
2513,R5
2515,R5
2517,R5
2518,R5
2520,R5
2522,R5
2526,R5
2546,R5
2547,R5
2549,R5
2554,R5
2556,R5
2557,R5
2558,R5
2561,R5
2564,R5
2567,R5
2569,R5
2575,R5
2577,R5
2578,R5
2582,R5
2583,R5
2586,R5
2588,R5
2591,R5
2593,R5
2595,R5
2598,R5
2600,R5
2601,R5
2605,R5
2607,R5
2609,R5
2610,R5
2612,R5
2617,R5
2622,R5
2623,R5
2626,R5
2627,R5
2629,R5
2632,R5
2633,R5
2638,R5
2642,R5
2645,R5
2647,R5
2653,R5
2655,R5
2656,R5
2659,R5
2663,R5
2664,R5
2665,R5
2668,R5
2673,R5
2674,R5
2675,R5
2676,R5
2677,R5
2679,R5
2680,R5
2682,R5
2685,R5
2686,R5
2688,R5
2691,R5
2693,R5
2694,R5
2695,R5
2696,R5
2699,R5
2700,R5
2701,R5
2703,R5
2710,R5
2711,R5
2713,R5
2715,R5
2716,R5
2719,R5
2722,R5
2724,R5
2725,R5
2734,R5
2743,R5
2747,R5
2750,R5
2752,R5
2755,R5
2757,R5
2760,R5
2762,R5
2766,R5
2769,R5
2775,R5
2776,R5
2778,R5
2779,R5
2780,R5
2787,R5
2789,R5
2791,R5
2799,R5
2800,R5
2803,R5
2804,R5
2810,R5
2814,R5
2815,R5
2820,R5
2821,R5
2830,R5
2831,R5
2832,R5
2836,R5
2843,R5
2848,R5
2850,R5
2854,R5
2857,R5
2858,R5
2859,R5
2862,R5
2865,R5
2866,R5
2870,R5
2877,R5
2878,R5
2880,R5
2881,R5
2882,R5
2887,R5
2892,R5
2899,R5
2901,R5
2903,R5
2904,R5
2906,R5
2907,R5
2912,R5
2914,R5
2915,R5
2922,R5
2924,R5
2927,R5
2931,R5
2932,R5
2936,R5
2939,R5
2941,R5
2943,R5
2944,R5
2945,R5
2947,R5
2950,R5
2955,R5
2959,R5
2960,R5
2964,R5
2967,R5
2968,R5
2976,R5
2979,R5
2981,R5
2983,R5
2984,R5
2985,R5
2986,R5
2989,R5
2994,R5
2996,R5
2997,R5
2998,R5
2503,S5
2507,S5
2510,S5
2512,S5
2513,S5
2515,S5
2521,S5
2522,S5
2524,S5
2525,S5
2526,S5
2528,S5
2529,S5
2530,S5
2531,S5
2534,S5
2535,S5
2540,S5
2541,S5
2548,S5
2551,S5
2554,S5
2555,S5
2562,S5
2564,S5
2569,S5
2571,S5
2572,S5
2573,S5
2574,S5
2577,S5
2583,S5
2586,S5
2588,S5
2591,S5
2596,S5
2599,S5
2600,S5
2604,S5
2605,S5
2611,S5
2612,S5
2617,S5
2621,S5
2622,S5
2627,S5
2629,S5
2630,S5
2631,S5
2633,S5
2634,S5
2636,S5
2640,S5
2646,S5
2647,S5
2649,S5
2654,S5
2655,S5
2657,S5
2659,S5
2666,S5
2667,S5
2670,S5
2677,S5
2678,S5
2679,S5
2683,S5
2685,S5
2688,S5
2698,S5
2700,S5
2703,S5
2704,S5
2708,S5
2712,S5
2713,S5
2717,S5
2720,S5
2721,S5
2723,S5
2725,S5
2730,S5
2734,S5
2738,S5
2746,S5
2751,S5
2765,S5
2766,S5
2769,S5
2770,S5
2774,S5
2776,S5
2777,S5
2781,S5
2782,S5
2784,S5
2790,S5
2793,S5
2799,S5
2805,S5
2807,S5
2808,S5
2814,S5
2815,S5
2822,S5
2826,S5
2827,S5
2828,S5
2829,S5
2831,S5
2833,S5
2836,S5
2838,S5
2841,S5
2843,S5
2847,S5
2851,S5
2858,S5
2863,S5
2865,S5
2866,S5
2867,S5
2870,S5
2874,S5
2884,S5
2889,S5
2890,S5
2891,S5
2892,S5
2893,S5
2897,S5
2898,S5
2899,S5
2901,S5
2903,S5
2904,S5
2907,S5
2909,S5
2911,S5
2915,S5
2918,S5
2920,S5
2923,S5
2924,S5
2930,S5
2932,S5
2935,S5
2937,S5
2939,S5
2940,S5
2941,S5
2944,S5
2952,S5
2954,S5
2955,S5
2957,S5
2963,S5
2965,S5
2969,S5
2981,S5
2982,S5
2983,S5
2985,S5
2987,S5
2991,S5
2994,S5
2996,S5
2998,S5
2501,R0
2503,R0
2507,R0
2511,R0
2513,R0
2516,R0
2520,R0
2521,R0
2522,R0
2523,R0
2524,R0
2529,R0
2532,R0
2533,R0
2535,R0
2537,R0
2540,R0
2542,R0
2543,R0
2546,R0
2547,R0
2552,R0
2554,R0
2559,R0
2560,R0
2563,R0
2572,R0
2574,R0
2575,R0
2576,R0
2580,R0
2588,R0
2594,R0
2597,R0
2605,R0
2606,R0
2611,R0
2612,R0
2614,R0
2618,R0
2619,R0
2623,R0
2626,R0
2633,R0
2637,R0
2638,R0
2641,R0
2646,R0
2648,R0
2649,R0
2650,R0
2654,R0
2659,R0
2662,R0
2666,R0
2675,R0
2677,R0
2678,R0
2679,R0
2684,R0
2687,R0
